"case"	"alternative"	"choice"	"distance"	"cost"	"intime"	"outtime"	"income"	"urban"
1531	"train"	0	625	84.6	370	110	70	0
1531	"air"	0	625	183.5	69	116	70	0
1531	"bus"	0	625	33.61	370	100	70	0
1531	"car"	1	625	118.75	428	0	70	0
1532	"train"	0	562	82.05	370	85	55	0
1532	"air"	1	562	175.5	69	98	55	0
1532	"bus"	0	562	33.61	370	75	55	0
1532	"car"	0	562	106.78	372	0	55	0
1533	"train"	0	562	82.05	370	85	70	0
1533	"air"	1	562	175.5	69	98	70	0
1533	"bus"	0	562	33.61	370	75	70	0
1533	"car"	0	562	106.78	372	0	70	0
1534	"train"	0	562	82.05	370	85	27	0
1534	"air"	1	562	175.5	69	98	27	0
1534	"bus"	0	562	33.61	370	75	27	0
1534	"car"	0	562	106.78	372	0	27	0
1535	"train"	1	562	80.6	370	90	45	0
1535	"air"	0	562	175.5	69	98	45	0
1535	"bus"	0	562	33.61	370	80	45	0
1535	"car"	0	562	106.78	372	0	45	0
1536	"train"	0	562	80.6	370	90	70	0
1536	"air"	1	562	175.5	69	98	70	0
1536	"bus"	0	562	33.61	370	80	70	0
1536	"car"	0	562	106.78	372	0	70	0
1537	"train"	0	562	80.6	370	90	45	0
1537	"air"	1	562	175.5	69	98	45	0
1537	"bus"	0	562	33.61	370	80	45	0
1537	"car"	0	562	106.78	372	0	45	0
1538	"train"	0	562	80.6	370	90	35	0
1538	"air"	1	562	175.5	69	98	35	0
1538	"bus"	0	562	33.61	370	80	35	0
1538	"car"	0	562	106.78	372	0	35	0
1583	"train"	1	552	75.15	370	80	70	1
1583	"air"	0	552	173.5	69	91	70	1
1583	"bus"	0	552	33.51	370	73	70	1
1583	"car"	0	552	104.88	359	0	70	1
1584	"train"	1	552	75.15	370	80	70	1
1584	"air"	0	552	173.5	69	91	70	1
1584	"bus"	0	552	33.51	370	73	70	1
1584	"car"	0	552	104.88	359	0	70	1
1585	"train"	0	552	75.15	370	80	70	1
1585	"air"	1	552	173.5	69	91	70	1
1585	"bus"	0	552	33.51	370	73	70	1
1585	"car"	0	552	104.88	359	0	70	1
1586	"train"	0	552	75.15	370	80	55	1
1586	"air"	1	552	173.5	69	91	55	1
1586	"bus"	0	552	33.51	370	73	55	1
1586	"car"	0	552	104.88	359	0	55	1
1587	"train"	0	552	75.15	370	80	45	1
1587	"air"	1	552	173.5	69	91	45	1
1587	"bus"	0	552	33.51	370	73	45	1
1587	"car"	0	552	104.88	359	0	45	1
1588	"train"	0	552	75.15	370	80	70	1
1588	"air"	1	552	173.5	69	91	70	1
1588	"bus"	0	552	33.51	370	73	70	1
1588	"car"	0	552	104.88	359	0	70	1
1589	"train"	0	552	75.15	370	80	70	1
1589	"air"	1	552	173.5	69	91	70	1
1589	"bus"	0	552	33.51	370	73	70	1
1589	"car"	0	552	104.88	359	0	70	1
1590	"train"	0	552	75.15	370	80	70	1
1590	"air"	1	552	173.5	69	91	70	1
1590	"bus"	0	552	33.51	370	73	70	1
1590	"car"	0	552	104.88	359	0	70	1
1591	"train"	0	552	75.15	370	80	70	1
1591	"air"	1	552	173.5	69	91	70	1
1591	"bus"	0	552	33.51	370	73	70	1
1591	"car"	0	552	104.88	359	0	70	1
1592	"train"	0	552	75.15	370	80	70	1
1592	"air"	1	552	173.5	69	91	70	1
1592	"bus"	0	552	33.51	370	73	70	1
1592	"car"	0	552	104.88	359	0	70	1
1593	"train"	0	552	75.15	370	80	45	1
1593	"air"	1	552	173.5	69	91	45	1
1593	"bus"	0	552	33.51	370	73	45	1
1593	"car"	0	552	104.88	359	0	45	1
1594	"train"	0	552	75.15	370	80	45	1
1594	"air"	1	552	173.5	69	91	45	1
1594	"bus"	0	552	33.51	370	73	45	1
1594	"car"	0	552	104.88	359	0	45	1
1595	"train"	0	552	75.15	370	80	70	1
1595	"air"	1	552	173.5	69	91	70	1
1595	"bus"	0	552	33.51	370	73	70	1
1595	"car"	0	552	104.88	359	0	70	1
1596	"train"	0	557	74.6	370	75	70	1
1596	"air"	1	557	174.15	69	94	70	1
1596	"bus"	0	557	33.71	370	70	70	1
1596	"car"	0	557	105.83	365	0	70	1
1597	"train"	0	557	74.6	370	75	55	1
1597	"air"	1	557	174.15	69	94	55	1
1597	"bus"	0	557	33.71	370	70	55	1
1597	"car"	0	557	105.83	365	0	55	1
1598	"train"	1	557	72.6	370	67	70	1
1598	"air"	0	557	180.05	69	91	70	1
1598	"bus"	0	557	33.66	370	68	70	1
1598	"car"	0	557	105.83	365	0	70	1
1599	"train"	1	557	72.6	370	67	70	1
1599	"air"	0	557	180.05	69	91	70	1
1599	"bus"	0	557	33.66	370	68	70	1
1599	"car"	0	557	105.83	365	0	70	1
1600	"train"	1	557	72.6	370	67	55	1
1600	"air"	0	557	180.05	69	91	55	1
1600	"bus"	0	557	33.66	370	68	55	1
1600	"car"	0	557	105.83	365	0	55	1
1601	"train"	1	557	72.6	370	67	70	1
1601	"air"	0	557	180.05	69	91	70	1
1601	"bus"	0	557	33.66	370	68	70	1
1601	"car"	0	557	105.83	365	0	70	1
1602	"train"	1	557	72.6	370	67	70	1
1602	"air"	0	557	180.05	69	91	70	1
1602	"bus"	0	557	33.66	370	68	70	1
1602	"car"	0	557	105.83	365	0	70	1
1603	"train"	1	557	72.6	370	67	35	1
1603	"air"	0	557	180.05	69	91	35	1
1603	"bus"	0	557	33.66	370	68	35	1
1603	"car"	0	557	105.83	365	0	35	1
1604	"train"	1	557	72.6	370	67	70	1
1604	"air"	0	557	180.05	69	91	70	1
1604	"bus"	0	557	33.66	370	68	70	1
1604	"car"	0	557	105.83	365	0	70	1
1605	"train"	0	557	72.6	370	67	70	1
1605	"air"	1	557	180.05	69	91	70	1
1605	"bus"	0	557	33.66	370	68	70	1
1605	"car"	0	557	105.83	365	0	70	1
1606	"train"	0	557	72.6	370	67	70	1
1606	"air"	1	557	180.05	69	91	70	1
1606	"bus"	0	557	33.66	370	68	70	1
1606	"car"	0	557	105.83	365	0	70	1
1607	"train"	0	557	72.6	370	67	70	1
1607	"air"	1	557	180.05	69	91	70	1
1607	"bus"	0	557	33.66	370	68	70	1
1607	"car"	0	557	105.83	365	0	70	1
1608	"train"	0	557	72.6	370	67	70	1
1608	"air"	1	557	180.05	69	91	70	1
1608	"bus"	0	557	33.66	370	68	70	1
1608	"car"	0	557	105.83	365	0	70	1
1609	"train"	0	557	72.6	370	67	70	1
1609	"air"	1	557	180.05	69	91	70	1
1609	"bus"	0	557	33.66	370	68	70	1
1609	"car"	0	557	105.83	365	0	70	1
1610	"train"	0	557	72.6	370	67	70	1
1610	"air"	1	557	180.05	69	91	70	1
1610	"bus"	0	557	33.66	370	68	70	1
1610	"car"	0	557	105.83	365	0	70	1
1611	"train"	0	557	72.6	370	67	45	1
1611	"air"	1	557	180.05	69	91	45	1
1611	"bus"	0	557	33.66	370	68	45	1
1611	"car"	0	557	105.83	365	0	45	1
1612	"train"	0	557	72.6	370	67	70	1
1612	"air"	1	557	180.05	69	91	70	1
1612	"bus"	0	557	33.66	370	68	70	1
1612	"car"	0	557	105.83	365	0	70	1
1613	"train"	0	557	72.6	370	67	70	1
1613	"air"	1	557	180.05	69	91	70	1
1613	"bus"	0	557	33.66	370	68	70	1
1613	"car"	0	557	105.83	365	0	70	1
1614	"train"	0	557	72.6	370	67	70	1
1614	"air"	0	557	180.05	69	91	70	1
1614	"bus"	0	557	33.66	370	68	70	1
1614	"car"	1	557	105.83	365	0	70	1
1615	"train"	0	557	72.6	370	67	70	1
1615	"air"	0	557	180.05	69	91	70	1
1615	"bus"	0	557	33.66	370	68	70	1
1615	"car"	1	557	105.83	365	0	70	1
1616	"train"	1	557	73.6	370	80	45	1
1616	"air"	0	557	180.6	69	101	45	1
1616	"bus"	0	557	34.41	370	75	45	1
1616	"car"	0	557	105.83	365	0	45	1
1617	"train"	0	557	73.6	370	80	70	1
1617	"air"	1	557	180.6	69	101	70	1
1617	"bus"	0	557	34.41	370	75	70	1
1617	"car"	0	557	105.83	365	0	70	1
1618	"train"	0	557	74.1	370	82	70	1
1618	"air"	1	557	181.5	69	96	70	1
1618	"bus"	0	557	34.11	370	80	70	1
1618	"car"	0	557	105.83	365	0	70	1
1619	"train"	0	557	74.1	370	82	25	1
1619	"air"	1	557	181.5	69	96	25	1
1619	"bus"	0	557	34.11	370	80	25	1
1619	"car"	0	557	105.83	365	0	25	1
1620	"train"	0	562	75.6	370	85	55	1
1620	"air"	1	562	183.1	69	106	55	1
1620	"bus"	0	562	35.11	370	85	55	1
1620	"car"	0	562	106.78	372	0	55	1
1621	"train"	0	562	75.6	370	85	70	1
1621	"air"	1	562	183.1	69	106	70	1
1621	"bus"	0	562	35.11	370	85	70	1
1621	"car"	0	562	106.78	372	0	70	1
1623	"train"	0	595	76.45	370	90	70	0
1623	"air"	1	595	179.8	69	96	70	0
1623	"bus"	0	595	33.61	370	80	70	0
1623	"car"	0	595	113.05	392	0	70	0
1624	"train"	0	571	74.6	370	85	25	0
1624	"air"	1	571	179.5	69	100	25	0
1624	"bus"	0	571	35.61	370	85	25	0
1624	"car"	0	571	108.49	372	0	25	0
1625	"train"	0	564	76.1	370	85	55	0
1625	"air"	1	564	179.85	69	104	55	0
1625	"bus"	0	564	33.11	370	70	55	0
1625	"car"	0	564	107.16	366	0	55	0
1626	"train"	0	564	76.1	370	85	70	0
1626	"air"	1	564	179.85	69	104	70	0
1626	"bus"	0	564	33.11	370	70	70	0
1626	"car"	0	564	107.16	366	0	70	0
1627	"train"	0	564	76.1	370	85	70	0
1627	"air"	1	564	179.85	69	104	70	0
1627	"bus"	0	564	33.11	370	70	70	0
1627	"car"	0	564	107.16	366	0	70	0
1628	"train"	0	564	76.1	370	85	70	0
1628	"air"	1	564	179.85	69	104	70	0
1628	"bus"	0	564	33.11	370	70	70	0
1628	"car"	0	564	107.16	366	0	70	0
1629	"train"	0	564	76.1	370	85	70	0
1629	"air"	1	564	179.85	69	104	70	0
1629	"bus"	0	564	33.11	370	70	70	0
1629	"car"	0	564	107.16	366	0	70	0
1630	"train"	0	564	76.1	370	85	34	0
1630	"air"	1	564	179.85	69	104	34	0
1630	"bus"	0	564	33.11	370	70	34	0
1630	"car"	0	564	107.16	366	0	34	0
1631	"train"	0	564	76.1	370	85	70	0
1631	"air"	1	564	179.85	69	104	70	0
1631	"bus"	0	564	33.11	370	70	70	0
1631	"car"	0	564	107.16	366	0	70	0
1632	"train"	0	564	76.1	370	85	70	0
1632	"air"	1	564	179.85	69	104	70	0
1632	"bus"	0	564	33.11	370	70	70	0
1632	"car"	0	564	107.16	366	0	70	0
1633	"train"	0	564	76.1	370	85	70	0
1633	"air"	1	564	179.85	69	104	70	0
1633	"bus"	0	564	33.11	370	70	70	0
1633	"car"	0	564	107.16	366	0	70	0
1634	"train"	0	564	76.1	370	85	70	0
1634	"air"	1	564	179.85	69	104	70	0
1634	"bus"	0	564	33.11	370	70	70	0
1634	"car"	0	564	107.16	366	0	70	0
1635	"train"	0	624	76.6	370	94	70	0
1635	"air"	0	624	174.8	69	96	70	0
1635	"bus"	0	624	33.61	370	90	70	0
1635	"car"	1	624	118.56	409	0	70	0
1636	"train"	0	595	82.6	370	105	55	0
1636	"air"	1	595	183.5	69	121	55	0
1636	"bus"	0	595	33.61	370	95	55	0
1636	"car"	0	595	113.05	416	0	55	0
1637	"train"	0	595	82.6	370	105	45	0
1637	"air"	1	595	183.5	69	121	45	0
1637	"bus"	0	595	33.61	370	95	45	0
1637	"car"	0	595	113.05	416	0	45	0
1640	"train"	0	595	76.6	370	107	55	0
1640	"air"	1	595	183.5	69	121	55	0
1640	"bus"	0	595	33.61	370	95	55	0
1640	"car"	0	595	113.05	392	0	55	0
1641	"train"	0	671	82.6	370	130	70	0
1641	"air"	1	671	178	69	146	70	0
1641	"bus"	0	671	35.61	370	115	70	0
1641	"car"	0	671	127.49	440	0	70	0
1642	"train"	0	671	82.6	370	130	35	0
1642	"air"	0	671	178	69	146	35	0
1642	"bus"	0	671	35.61	370	115	35	0
1642	"car"	1	671	127.49	440	0	35	0
1646	"train"	0	770	106.35	507	84	35	0
1646	"air"	1	770	200.9	84	79	35	0
1646	"bus"	0	770	53.82	629	66	35	0
1646	"car"	0	770	146.3	492	0	35	0
1647	"train"	0	773	106.9	534	92	55	0
1647	"air"	1	773	201.9	84	87	55	0
1647	"bus"	0	773	53.32	629	66	55	0
1647	"car"	0	773	146.87	496	0	55	0
1648	"train"	0	773	106.9	534	92	70	0
1648	"air"	1	773	201.9	84	87	70	0
1648	"bus"	0	773	53.32	629	66	70	0
1648	"car"	0	773	146.87	496	0	70	0
1649	"train"	0	773	106.9	534	92	35	0
1649	"air"	1	773	201.9	84	87	35	0
1649	"bus"	0	773	53.32	629	66	35	0
1649	"car"	0	773	146.87	496	0	35	0
1650	"train"	0	773	106.9	534	92	55	0
1650	"air"	1	773	201.9	84	87	55	0
1650	"bus"	0	773	53.32	629	66	55	0
1650	"car"	0	773	146.87	496	0	55	0
1651	"train"	0	773	106.9	534	92	70	0
1651	"air"	1	773	201.9	84	87	70	0
1651	"bus"	0	773	53.32	629	66	70	0
1651	"car"	0	773	146.87	496	0	70	0
1652	"train"	0	773	106.9	534	92	70	0
1652	"air"	1	773	201.9	84	87	70	0
1652	"bus"	0	773	53.32	629	66	70	0
1652	"car"	0	773	146.87	496	0	70	0
1653	"train"	0	624	77.6	370	115	70	0
1653	"air"	1	624	180.1	69	126	70	0
1653	"bus"	0	624	34.61	370	105	70	0
1653	"car"	0	624	118.56	409	0	70	0
1654	"train"	0	624	77.6	370	115	70	0
1654	"air"	1	624	180.1	69	126	70	0
1654	"bus"	0	624	34.61	370	105	70	0
1654	"car"	0	624	118.56	409	0	70	0
1655	"train"	0	598	82.6	370	100	25	0
1655	"air"	1	598	183.5	69	111	25	0
1655	"bus"	0	598	34.61	370	90	25	0
1655	"car"	0	598	113.62	387	0	25	0
1656	"train"	0	598	82.6	370	100	35	0
1656	"air"	0	598	183.5	69	111	35	0
1656	"bus"	0	598	34.61	370	90	35	0
1656	"car"	1	598	113.62	387	0	35	0
1658	"train"	0	934	112.1	534	134	70	0
1658	"air"	1	934	209.9	84	111	70	0
1658	"bus"	0	934	56.57	629	105	70	0
1658	"car"	0	934	177.46	615	0	70	0
1659	"train"	0	980	112.6	534	144	70	0
1659	"air"	1	980	209.9	84	91	70	0
1659	"bus"	0	980	56.57	629	115	70	0
1659	"car"	0	980	186.2	667	0	70	0
1664	"train"	0	208	53.6	263	75	25	0
1664	"air"	0	208	145.9	60	106	25	0
1664	"bus"	0	208	17.76	119	65	25	0
1664	"car"	1	208	39.52	134	0	25	0
1665	"train"	0	287	55.1	263	80	45	0
1665	"air"	0	287	145.9	60	106	45	0
1665	"bus"	0	287	24.96	183	85	45	0
1665	"car"	1	287	54.53	200	0	45	0
1666	"train"	0	302	51.6	263	68	45	0
1666	"air"	0	302	145.9	60	96	45	0
1666	"bus"	0	302	24.96	183	75	45	0
1666	"car"	1	302	57.38	205	0	45	0
1667	"train"	0	416	73.6	440	75	70	1
1667	"air"	1	416	156.5	58	91	70	1
1667	"bus"	0	416	30.4	290	68	70	1
1667	"car"	0	416	79.04	292	0	70	1
1668	"train"	0	450	71.6	440	64	70	1
1668	"air"	1	450	153.1	58	86	70	1
1668	"bus"	0	450	31.6	290	67	70	1
1668	"car"	0	450	85.5	298	0	70	1
1669	"train"	0	450	71.6	440	64	70	1
1669	"air"	1	450	153.1	58	86	70	1
1669	"bus"	0	450	31.6	290	67	70	1
1669	"car"	0	450	85.5	298	0	70	1
1670	"train"	0	450	71.6	440	64	70	1
1670	"air"	1	450	153.1	58	86	70	1
1670	"bus"	0	450	31.6	290	67	70	1
1670	"car"	0	450	85.5	298	0	70	1
1671	"train"	0	450	71.6	440	64	70	1
1671	"air"	1	450	153.1	58	86	70	1
1671	"bus"	0	450	31.6	290	67	70	1
1671	"car"	0	450	85.5	298	0	70	1
1672	"train"	0	450	71.6	440	64	35	1
1672	"air"	1	450	153.1	58	86	35	1
1672	"bus"	0	450	31.6	290	67	35	1
1672	"car"	0	450	85.5	298	0	35	1
1673	"train"	0	450	71.6	440	64	70	1
1673	"air"	1	450	153.1	58	86	70	1
1673	"bus"	0	450	31.6	290	67	70	1
1673	"car"	0	450	85.5	298	0	70	1
1674	"train"	0	450	71.6	440	64	70	1
1674	"air"	1	450	153.1	58	86	70	1
1674	"bus"	0	450	31.6	290	67	70	1
1674	"car"	0	450	85.5	298	0	70	1
1675	"train"	0	450	71.6	440	64	55	1
1675	"air"	1	450	153.1	58	86	55	1
1675	"bus"	0	450	31.6	290	67	55	1
1675	"car"	0	450	85.5	298	0	55	1
1676	"train"	0	450	71.6	440	64	55	1
1676	"air"	1	450	153.1	58	86	55	1
1676	"bus"	0	450	31.6	290	67	55	1
1676	"car"	0	450	85.5	298	0	55	1
1677	"train"	0	450	71.6	440	64	45	1
1677	"air"	1	450	153.1	58	86	45	1
1677	"bus"	0	450	31.6	290	67	45	1
1677	"car"	0	450	85.5	298	0	45	1
1678	"train"	0	450	71.6	440	64	70	1
1678	"air"	1	450	153.1	58	86	70	1
1678	"bus"	0	450	31.6	290	67	70	1
1678	"car"	0	450	85.5	298	0	70	1
1679	"train"	0	450	71.6	440	64	70	1
1679	"air"	1	450	153.1	58	86	70	1
1679	"bus"	0	450	31.6	290	67	70	1
1679	"car"	0	450	85.5	298	0	70	1
1680	"train"	0	450	71.6	440	64	70	1
1680	"air"	1	450	153.1	58	86	70	1
1680	"bus"	0	450	31.6	290	67	70	1
1680	"car"	0	450	85.5	298	0	70	1
1681	"train"	0	450	71.6	440	64	70	1
1681	"air"	1	450	153.1	58	86	70	1
1681	"bus"	0	450	31.6	290	67	70	1
1681	"car"	0	450	85.5	298	0	70	1
1682	"train"	0	450	71.6	440	64	70	1
1682	"air"	0	450	153.1	58	86	70	1
1682	"bus"	0	450	31.6	290	67	70	1
1682	"car"	1	450	85.5	298	0	70	1
1683	"train"	0	460	73.3	440	65	70	1
1683	"air"	1	460	154.5	58	86	70	1
1683	"bus"	0	460	31.4	290	70	70	1
1683	"car"	0	460	87.4	311	0	70	1
1684	"train"	0	460	73.3	440	65	70	1
1684	"air"	1	460	154.5	58	86	70	1
1684	"bus"	0	460	31.4	290	70	70	1
1684	"car"	0	460	87.4	311	0	70	1
1685	"train"	0	460	73.3	440	65	70	1
1685	"air"	1	460	154.5	58	86	70	1
1685	"bus"	0	460	31.4	290	70	70	1
1685	"car"	0	460	87.4	311	0	70	1
1686	"train"	0	460	73.3	440	65	70	1
1686	"air"	1	460	154.5	58	86	70	1
1686	"bus"	0	460	31.4	290	70	70	1
1686	"car"	0	460	87.4	311	0	70	1
1687	"train"	0	460	73.3	440	65	70	1
1687	"air"	1	460	154.5	58	86	70	1
1687	"bus"	0	460	31.4	290	70	70	1
1687	"car"	0	460	87.4	311	0	70	1
1688	"train"	0	460	73.3	440	65	70	1
1688	"air"	1	460	154.5	58	86	70	1
1688	"bus"	0	460	31.4	290	70	70	1
1688	"car"	0	460	87.4	311	0	70	1
1689	"train"	0	460	73.3	440	65	70	1
1689	"air"	1	460	154.5	58	86	70	1
1689	"bus"	0	460	31.4	290	70	70	1
1689	"car"	0	460	87.4	311	0	70	1
1690	"train"	0	572	83.65	431	70	35	0
1690	"air"	0	572	178.5	69	98	35	0
1690	"bus"	0	572	32.76	370	70	35	0
1690	"car"	1	572	108.68	361	0	35	0
1698	"train"	0	562	76.75	431	65	55	1
1698	"air"	1	562	176.5	69	91	55	1
1698	"bus"	0	562	32.66	370	68	55	1
1698	"car"	0	562	106.78	348	0	55	1
1699	"train"	0	567	74.2	431	52	70	1
1699	"air"	1	567	183.05	69	91	70	1
1699	"bus"	0	567	32.81	370	63	70	1
1699	"car"	0	567	107.73	354	0	70	1
1700	"train"	0	567	75.2	431	65	70	1
1700	"air"	1	567	183.6	69	101	70	1
1700	"bus"	0	567	33.56	370	70	70	1
1700	"car"	0	567	107.73	354	0	70	1
1701	"train"	0	567	75.7	431	67	55	1
1701	"air"	1	567	184.5	69	96	55	1
1701	"bus"	0	567	33.26	370	75	55	1
1701	"car"	0	567	107.73	354	0	55	1
1702	"train"	0	581	76.2	431	70	70	0
1702	"air"	1	581	182.5	69	100	70	0
1702	"bus"	0	581	34.76	370	80	70	0
1702	"car"	0	581	110.39	361	0	70	0
1703	"train"	0	574	77.7	431	70	70	0
1703	"air"	1	574	182.85	69	104	70	0
1703	"bus"	0	574	32.26	370	65	70	0
1703	"car"	0	574	109.06	355	0	70	0
1707	"train"	0	924	115.6	534	110	35	0
1707	"air"	1	924	212.9	84	91	35	0
1707	"bus"	0	924	54.72	629	70	35	0
1707	"car"	0	924	175.56	602	0	35	0
1708	"train"	0	319	53.6	263	83	35	0
1708	"air"	0	319	146.3	60	105	35	0
1708	"bus"	0	319	24.96	183	110	35	0
1708	"car"	1	319	60.61	219	0	35	0
1709	"train"	0	467	73.6	440	79	70	1
1709	"air"	1	467	153.5	58	95	70	1
1709	"bus"	0	467	31.6	290	102	70	1
1709	"car"	0	467	88.73	313	0	70	1
1710	"train"	0	467	73.6	440	79	70	1
1710	"air"	1	467	153.5	58	95	70	1
1710	"bus"	0	467	31.6	290	102	70	1
1710	"car"	0	467	88.73	313	0	70	1
1711	"train"	0	467	73.6	440	79	70	1
1711	"air"	1	467	153.5	58	95	70	1
1711	"bus"	0	467	31.6	290	102	70	1
1711	"car"	0	467	88.73	313	0	70	1
1712	"train"	0	467	73.6	440	79	70	1
1712	"air"	1	467	153.5	58	95	70	1
1712	"bus"	0	467	31.6	290	102	70	1
1712	"car"	0	467	88.73	313	0	70	1
1713	"train"	0	467	73.6	440	79	55	1
1713	"air"	1	467	153.5	58	95	55	1
1713	"bus"	0	467	31.6	290	102	55	1
1713	"car"	0	467	88.73	313	0	55	1
1714	"train"	1	584	76.2	431	67	15	1
1714	"air"	0	584	183.45	69	100	15	1
1714	"bus"	0	584	32.81	370	98	15	1
1714	"car"	0	584	110.96	369	0	15	1
1715	"train"	0	584	76.2	431	67	70	1
1715	"air"	1	584	183.45	69	100	70	1
1715	"bus"	0	584	32.81	370	98	70	1
1715	"car"	0	584	110.96	369	0	70	1
1716	"train"	0	589	79.2	431	85	55	1
1716	"air"	1	589	186.5	69	115	55	1
1716	"bus"	0	589	34.26	370	115	55	1
1716	"car"	0	589	111.91	375	0	55	1
1717	"train"	0	800	103.9	534	113	70	0
1717	"air"	1	800	205.3	84	96	70	0
1717	"bus"	0	800	52.47	629	96	70	0
1717	"car"	0	800	152	500	0	70	0
1724	"train"	1	214	42.2	109	100	45	1
1724	"air"	0	214	151.3	60	98	45	1
1724	"bus"	0	214	18.71	119	95	45	1
1724	"car"	0	214	40.66	152	0	45	1
1725	"train"	0	214	42.2	109	100	70	1
1725	"air"	0	214	151.3	60	98	70	1
1725	"bus"	0	214	18.71	119	95	70	1
1725	"car"	1	214	40.66	152	0	70	1
1726	"train"	0	171	37.6	96	90	45	1
1726	"air"	0	171	151.3	60	108	45	1
1726	"bus"	0	171	19.31	119	82	45	1
1726	"car"	1	171	32.49	120	0	45	1
1727	"train"	0	186	40	109	90	35	1
1727	"air"	0	186	151.3	60	98	35	1
1727	"bus"	0	186	18.91	119	90	35	1
1727	"car"	1	186	35.34	129	0	35	1
1728	"train"	0	265	45.2	109	100	70	1
1728	"air"	0	265	151.3	60	98	70	1
1728	"bus"	0	265	26.11	183	110	70	1
1728	"car"	1	265	50.35	195	0	70	1
1729	"train"	0	249	46.9	148	90	70	1
1729	"air"	1	249	148.45	60	66	70	1
1729	"bus"	0	249	24.11	183	85	70	1
1729	"car"	0	249	47.31	166	0	70	1
1730	"train"	0	249	46.9	148	90	36	1
1730	"air"	0	249	148.45	60	66	36	1
1730	"bus"	0	249	24.11	183	85	36	1
1730	"car"	1	249	47.31	166	0	36	1
1731	"train"	0	249	46.9	148	90	70	1
1731	"air"	0	249	148.45	60	66	70	1
1731	"bus"	0	249	24.11	183	85	70	1
1731	"car"	1	249	47.31	166	0	70	1
1732	"train"	0	424	53.8	238	85	70	1
1732	"air"	0	424	169.9	58	128	70	1
1732	"bus"	0	424	29.79	304	125	70	1
1732	"car"	1	424	80.56	272	0	70	1
1733	"train"	0	396	66.4	263	110	70	1
1733	"air"	1	396	164.9	58	93	70	1
1733	"bus"	0	396	31.55	290	100	70	1
1733	"car"	0	396	75.24	266	0	70	1
1734	"train"	0	396	66.4	263	110	70	1
1734	"air"	0	396	164.9	58	93	70	1
1734	"bus"	0	396	31.55	290	100	70	1
1734	"car"	1	396	75.24	266	0	70	1
1735	"train"	0	394	66.4	263	110	35	2
1735	"air"	0	394	161.9	58	83	35	2
1735	"bus"	0	394	31.55	290	93	35	2
1735	"car"	1	394	74.86	286	0	35	2
1736	"train"	1	428	64.4	263	99	35	2
1736	"air"	0	428	158.5	58	78	35	2
1736	"bus"	0	428	32.75	290	92	35	2
1736	"car"	0	428	81.32	293	0	35	2
1737	"train"	0	428	64.4	263	99	70	2
1737	"air"	1	428	158.5	58	78	70	2
1737	"bus"	0	428	32.75	290	92	70	2
1737	"car"	0	428	81.32	293	0	70	2
1738	"train"	0	428	64.4	263	99	70	2
1738	"air"	1	428	158.5	58	78	70	2
1738	"bus"	0	428	32.75	290	92	70	2
1738	"car"	0	428	81.32	293	0	70	2
1739	"train"	0	428	64.4	263	99	70	2
1739	"air"	1	428	158.5	58	78	70	2
1739	"bus"	0	428	32.75	290	92	70	2
1739	"car"	0	428	81.32	293	0	70	2
1740	"train"	0	428	64.4	263	99	36	2
1740	"air"	1	428	158.5	58	78	36	2
1740	"bus"	0	428	32.75	290	92	36	2
1740	"car"	0	428	81.32	293	0	36	2
1741	"train"	0	428	64.4	263	99	70	2
1741	"air"	1	428	158.5	58	78	70	2
1741	"bus"	0	428	32.75	290	92	70	2
1741	"car"	0	428	81.32	293	0	70	2
1742	"train"	0	428	64.4	263	99	70	2
1742	"air"	1	428	158.5	58	78	70	2
1742	"bus"	0	428	32.75	290	92	70	2
1742	"car"	0	428	81.32	293	0	70	2
1743	"train"	0	428	64.4	263	99	70	2
1743	"air"	1	428	158.5	58	78	70	2
1743	"bus"	0	428	32.75	290	92	70	2
1743	"car"	0	428	81.32	293	0	70	2
1744	"train"	0	428	64.4	263	99	55	2
1744	"air"	1	428	158.5	58	78	55	2
1744	"bus"	0	428	32.75	290	92	55	2
1744	"car"	0	428	81.32	293	0	55	2
1745	"train"	0	428	64.4	263	99	70	2
1745	"air"	1	428	158.5	58	78	70	2
1745	"bus"	0	428	32.75	290	92	70	2
1745	"car"	0	428	81.32	293	0	70	2
1746	"train"	0	428	64.4	263	99	45	2
1746	"air"	1	428	158.5	58	78	45	2
1746	"bus"	0	428	32.75	290	92	45	2
1746	"car"	0	428	81.32	293	0	45	2
1747	"train"	0	428	64.4	263	99	70	2
1747	"air"	1	428	158.5	58	78	70	2
1747	"bus"	0	428	32.75	290	92	70	2
1747	"car"	0	428	81.32	293	0	70	2
1748	"train"	0	428	64.4	263	99	70	2
1748	"air"	1	428	158.5	58	78	70	2
1748	"bus"	0	428	32.75	290	92	70	2
1748	"car"	0	428	81.32	293	0	70	2
1749	"train"	0	428	64.4	263	99	70	2
1749	"air"	1	428	158.5	58	78	70	2
1749	"bus"	0	428	32.75	290	92	70	2
1749	"car"	0	428	81.32	293	0	70	2
1750	"train"	0	428	64.4	263	99	70	2
1750	"air"	1	428	158.5	58	78	70	2
1750	"bus"	0	428	32.75	290	92	70	2
1750	"car"	0	428	81.32	293	0	70	2
1751	"train"	0	428	64.4	263	99	55	2
1751	"air"	1	428	158.5	58	78	55	2
1751	"bus"	0	428	32.75	290	92	55	2
1751	"car"	0	428	81.32	293	0	55	2
