schlcode	enrollment	enrollment_boys	enrollment_girls	c_num4rd	c_type	flgrm4	mrkgrm4	ngrm4	flmth4	mrkmth4	nmth4	towncode	popcode	grade	classid	classize	mathsize	avgmath	passmath	verbsize	avgverb	passverb	disadvantaged	c_num5rd	flgrm5	mrkgrm5	ngrm5	flmth5	mrkmth5	nmth5
51050	91	60	31	3	3	17	75	82	35.369999	75	82	66001	11	4	1	35	33	67.269997	48.5	32	68.589996	28.1	12							
51050	91	60	31	3	3	17	75	82	35.369999	75	82	66001	11	4	3	22	20	90.349998	5	20	92.199997	0	12							
51050	91	60	31	3	3	17	75	82	35.369999	75	82	66001	11	4	2	34	29	73.209999	41.373795	30	70.370667	16.493334	12							
51051	70	33	37	2	2	5	76	65	33.849998	73	65	66001	11	4	1	36	32	77.559998	31.299999	32	73.029999	9.3999996	8							
51051	70	33	37	2	2	5	76	65	33.849998	73	65	66001	11	4	2	34	33	69.360001	36.400002	33	78.849998	0	8							
51052	73	35	38	2	2	4	76	70	24.290001	73	70	66001	11	4	1	37	37	73.889999	27	37	78.32	0	7							
51052	73	35	38	2	2	4	76	70	24.290001	73	70	66001	11	4	2	36	33	72	21.200001	33	73.610001	9.1000004	7							
51053	45	23	22	2	2	51	55	35	88.57	47	35	66001	11	4	1	21	17	54.529999	82.400002	17	64.120003	23.5	28							
51053	45	23	22	2	2	51	55	35	88.57	47	35	66001	11	4	2	24	18	39.888332	94.397224	18	46.386665	76.972221	28							
51054	75	38	37	2	2	11	76	72	32.43	73	74	66001	11	4	1	37	36	76.440002	25	36	76.690002	8.3000002	6							
51054	75	38	37	2	2	11	76	72	32.43	73	74	66001	11	4	2	38	38	69.080002	39.5	36	74.389999	13.9	6							
51055	33	14	19	1	1	4	74	25	16	78	25	66001	11	4	1	33	25	78	16	25	74	4	8							
51056	108	64	44	3	3	17	67	104	30.77	68	104	66001	11	4	1	35	36	72.309998	33.299999	36	69.470001	16.700001	7							
51056	108	64	44	3	3	17	67	104	30.77	68	104	66001	11	4	2	37	35	67.599998	28.6	35	68.309998	14.3	7							
51056	108	64	44	3	3	17	67	104	30.77	68	104	66001	11	4	3	36	33	63.73	30.299999	33	63.52	21.200001	7							
51057	71	42	29	2	2	45	53	65	67.690002	47	65	66001	11	4	1	36	35	45.860001	74.300003	35	52.060001	48.599998	20							
51057	71	42	29	2	2	45	53	65	67.690002	47	65	66001	11	4	2	35	30	47.470001	60	30	53.869999	40	20							
51058	70	37	33	2	2	38	59	61	62.299999	57	61	66001	11	4	1	37	35	58.689999	68.599998	35	61.34	37.099998	12							
51058	70	37	33	2	2	38	59	61	62.299999	57	61	66001	11	4	2	33	26	54.724998	53.819229	26	55.849998	39.21154	12							
51059	80	43	37	4	2	20	68	50	41.07	62	56	66001	11	4	1	32	32	61.220001	40.599998	30	65.900002	16.700001	7							
51059	80	43	37	4	2	20	68	50	41.07	62	56	66001	11	4	2	25	24	62.209999	41.700001	20	72.099998	25	7							
51062	92	45	47	3	3	11	71	90	43.330002	67	90	66001	12	4	1	30	28	69.68	50	28	75.709999	10.7	19							
51062	92	45	47	3	3	11	71	90	43.330002	67	90	66001	12	4	3	32	32	62.779999	56.299999	32	67	18.799999	19							
51062	92	45	47	3	3	11	71	90	43.330002	67	90	66001	12	4	2	32	30	69	23.27	30	70.870667	2.96	19							
51063	108	52	56	3	3	12	81	92	15.38	77	91	26203	11	4	1	36	31	80.129997	12.9	31	83.029999	9.6999998	4							
51063	108	52	56	3	3	12	81	92	15.38	77	91	26203	11	4	2	36	31	73.650002	29	32	81.25	12.5	4							
51063	108	52	56	3	3	12	81	92	15.38	77	91	26203	11	4	3	36	29	77.239998	3.4000001	29	77.690002	13.8	4							
51068	83	43	40	3	3	8	72	77	14.29	72	77	86009	11	4	1	28	28	72.43	10.7	28	78.82	0	8							
51068	83	43	40	3	3	8	72	77	14.29	72	77	86009	11	4	2	28	26	71.849998	11.5	26	72.580002	3.8	8							
51068	83	43	40	3	3	8	72	77	14.29	72	77	86009	11	4	3	27	23	70	21.700001	23	64.220001	21.700001	8							
51069	49	21	28	2	2	6	76	47	31.91	67	47	86009	11	4	1	26	25	72.440002	28	25	78.199997	0	4							
51069	49	21	28	2	2	6	76	47	31.91	67	47	86009	11	4	2	23	22	59.950001	36.400002	22	73.949997	13.6	4							
51070	59	34	25	2	2	10	78	52	26.92	72	52	86009	11	4	1	32	31	74.099998	25.799999	31	82.839996	9.6999998	3							
51070	59	34	25	2	2	10	78	52	26.92	72	52	86009	11	4	2	27	26	64.379997	34.599998	23	70.089996	13	3							
51071	61	40	21	2	2	9	81	55	10.53	78	57	86009	11	4	1	39	38	67	21.1	34	78.120003	2.9000001	7							
51071	61	40	21	2	2	9	81	55	10.53	78	57	86009	11	4	2	22	21	91.379997	0	21	85.809998	19	7							
51072	34	15	19	1	1	14	69	29	24.139999	69	29	86009	11	4	1	34	29	68.660004	24.1	29	69.139999	13.8	10							
51073	41	18	23	2	1	16	70	25	55.560001	57	27	86009	11	4	1	32	27	57	55.560001	25	70	16	13							
51074	35	15	20	1	1	24	73	33	25	67	32	86009	11	4	1	35	32	67.339996	25	33	72.480003	24.200001	3							
51075	59	25	34	2	2	25	69	57	47.369999	61	57	86009	11	4	1	29	29	58.48	51.700001	29	65.209999	31	3							
51075	59	25	34	2	2	25	69	57	47.369999	61	57	86009	11	4	2	30	28	63.82	42.900002	28	73.389999	17.9	3							
51076	61	26	35	2	2	16	76	50	25.49	71	51	86009	11	4	1	28	25	66.480003	20	25	73.199997	28	4							
51076	61	26	35	2	2	16	76	50	25.49	71	51	86009	11	4	2	33	26	75.120003	30.799999	25	78.160004	4	4							
51077	95	46	49	3	3	11	71	81	30.860001	67	81	86009	11	4	1	31	26	66.230003	30.799999	26	68.879997	19.200001	6							
51077	95	46	49	3	3	11	71	81	30.860001	67	81	86009	11	4	2	32	24	65.580002	29.200001	24	76	8.3000002	6							
51077	95	46	49	3	3	11	71	81	30.860001	67	81	86009	11	4	3	32	31	68.745163	32.195484	31	68.907097	6.212903	6							
51078	63	34	29	2	2	14	66	56	37.5	70	56	86009	11	4	1	32	25	71.199997	44	25	66.68	12	7							
51078	63	34	29	2	2	14	66	56	37.5	70	56	86009	11	4	2	31	31	69.709999	32.299999	31	65.550003	16.1	7							
51079	54	28	26	2	2	24	61	51	70.589996	54	51	86009	11	4	1	28	25	49.639999	76	25	59.639999	24	21							
51079	54	28	26	2	2	24	61	51	70.589996	54	51	86009	11	4	2	26	26	58.810001	65.400002	26	61.650002	23.1	21							
51080	64	36	28	2	2	10	77	61	22.219999	69	63	86009	11	4	1	30	29	70.480003	17.200001	28	77.110001	7.0999999	1							
51080	64	36	28	2	2	10	77	61	22.219999	69	63	86009	11	4	2	33	34	67.089996	26.5	33	76.029999	12.1	1							
51081	54	35	19	2	2									4	1	32	26	72.5	26.9	26	84.309998	7.6999998	6							
51081	54	35	19	2	2									4	2	21	21	67.330002	33.299999	21	68.949997	33.299999	6							
51082	38	20	18	1	1	26	69	39	46.150002	66	39	86009	11	4	1	38	39	65.669998	46.200001	39	68.690002	25.6	4							
51083	93	44	49	3	3	8	82	87	12.5	75	88	86009	11	4	1	29	28	73.93	14.3	28	83.139999	10.7	3							
51083	93	44	49	3	3	8	82	87	12.5	75	88	86009	11	4	2	31	30	76.529999	3.3	29	82.519997	3.4000001	3							
51083	93	44	49	3	3	8	82	87	12.5	75	88	86009	11	4	3	33	30	75.629997	20	30	80.470001	10	3							
51084	74	39	35	2	2	7	79	72	20.83	74	72	86009	11	4	1	36	36	75.639999	19.4	36	76.559998	8.3000002	8							
51084	74	39	35	2	2	7	79	72	20.83	74	72	86009	11	4	2	38	36	72.360001	22.26	36	81.440002	5.6999998	8							
51085	45	24	21	2	1	19	69	31	45.16	64	31	86009	11	4	1	37	31	64.129997	45.200001	31	69.059998	19.4	3							
51086	64	35	29	2	2	5	80	57	17.459999	72	63	86009	11	4	1	31	31	72.940002	19.4	26	82.879997	7.6999998	2							
51086	64	35	29	2	2	5	80	57	17.459999	72	63	86009	11	4	2	33	32	70.339996	15.6	31	78.389999	3.2	2							
51087	32	19	13	1	1	9	70	32	59.380001	66	32	86009	12	4	1	32	32	66	59.400002	32	70.190002	9.3999996	14							
51088	47	24	23	2	2	9	77	44	34.779999	71	46	86009	12	4	1	22	20	70.599998	35	20	77.349998	10	10							
51088	47	24	23	2	2	9	77	44	34.779999	71	46	86009	12	4	2	25	26	71	34.599998	24	77.379997	8.3000002	10							
51090	23	11	12	1	1	0	81	21	19.049999	74	21	86009	12	4	1	23	21	74.190002	19	21	80.900002	0	11							
51091	36	18	18	1	1	11	75	36	5.5599999	74	36	86009	12	4	1	36	36	74.309998	5.5999999	36	74.779999	11.1	19							
51092	106	56	50	3	3	6	82	105	18.1	81	105	26500	11	4	1	35	34	80.910004	20.6	34	78.760002	5.9000001	1							
51092	106	56	50	3	3	6	82	105	18.1	81	105	26500	11	4	2	35	35	81	20	35	84.830002	8.6000004	1							
51092	106	56	50	3	3	6	82	105	18.1	81	105	26500	11	4	3	36	36	81.084999	13.891666	36	82.308609	3.5666666	1							
51093	80	48	32	2	2	12	79	78	17.950001	75	78	26500	11	4	1	40	39	75.230003	17.9	39	81.790001	10.3	2							
51093	80	48	32	2	2	12	79	78	17.950001	75	78	26500	11	4	2	40	39	73.849998	17.9	39	76.309998	12.8	2							
51098	77	43	34	3	2	2	82	66	10.61	78	66	50005	11	4	1	34	34	80.239998	11.8	34	82.82	0	2							
51098	77	43	34	3	2	2	82	66	10.61	78	66	50005	11	4	2	33	32	75.25	9.3999996	32	80.129997	3.0999999	2							
51100	33	19	14	1	1	10	79	31	9.6800003	75	31	50005	11	4	1	33	31	75.389999	9.6999998	31	78.870003	9.6999998	4							
51103	94	46	48	3	3	2	85	90	4.4899998	83	89	50005	11	4	1	32	29	82.589996	0	30	84.43	0	3							
51103	94	46	48	3	3	2	85	90	4.4899998	83	89	50005	11	4	2	31	31	82.940002	9.6999998	31	82.099998	6.5	3							
51103	94	46	48	3	3	2	85	90	4.4899998	83	89	50005	11	4	3	31	29	83.550003	3.4000001	29	87.449997	0	3							
51104	57	35	22	2	2	2	84	56	23.209999	82	56	50005	11	4	2	28	29	85.790001	20.700001	29	86.519997	0	4							
51104	57	35	22	2	2	2	84	56	23.209999	82	56	50005	11	4	1	29	27	77.92926	25.905926	27	81.293335	4.1481481	4							
51107	65	29	36	2	2	5	82	61	11.48	76	61	50005	11	4	1	33	31	73.230003	16.1	31	82.099998	9.6999998	3							
51107	65	29	36	2	2	5	82	61	11.48	76	61	50005	11	4	2	32	30	79.07	6.6999998	30	82.099998	0	3							
51111	56	31	25	3	2	17	73	29	6.9000001	75	29	50005	11	4	1	23	17	72.879997	5.9000001	17	67.290001	29.4	18							
51111	56	31	25	3	2	17	73	29	6.9000001	75	29	50005	11	4	2	25	12	78.080002	8.3000002	12	81	0	18							
51112	64	30	34	3	2	16	75	50	18	69	50	50005	11	4	1	27	26	72.580002	11.5	26	74.650002	15.4	9							
51112	64	30	34	3	2	16	75	50	18	69	50	50005	11	4	2	28	24	64.540001	25	24	75.459999	16.700001	9							
51116	47	23	24	3	2	9	73	33	9.0900002	81	33	50005	11	4	1	19	15	70.269997	20	15	67.199997	6.6999998	19							
51116	47	23	24	3	2	9	73	33	9.0900002	81	33	50005	11	4	2	21	18	89.059998	0	18	77.559998	11.1	19							
51117	49	36	13	2	2	2	78	47	27.66	69	47	50005	11	4	2	24	23	71.480003	26.1	23	79.870003	0	12							
51117	49	36	13	2	2	2	78	47	27.66	69	47	50005	11	4	1	25	24	66.623337	29.155001	24	76.207916	3.9166667	12							
51118	71	35	36	3	2	2	78	58	3.3900001	79	59	50005	11	4	1	31	29	80.860001	6.9000001	29	77.449997	3.4000001	23							
51118	71	35	36	3	2	2	78	58	3.3900001	79	59	50005	11	4	2	32	30	77.43	0	29	78.339996	0	23							
51119	61	26	35	2	2	9	66	57	12.28	63	57	50005	11	4	1	32	30	61.200001	20	30	65.07	10	19							
51119	61	26	35	2	2	9	66	57	12.28	63	57	50005	11	4	2	29	27	64.93	3.7	27	67.669998	7.4000001	19							
51120	67	31	36	3	2	20	67	55	43.639999	65	55	50005	11	4	1	28	27	66	51.900002	27	65.699997	25.9	20							
51120	67	31	36	3	2	20	67	55	43.639999	65	55	50005	11	4	2	30	28	64.540001	35.700001	28	67.889999	14.3	20							
51121	61	26	35	2	2	5	82	59	13.56	71	59	50005	11	4	1	31	31	75.519997	9.6999998	31	81.739998	3.2	3							
51121	61	26	35	2	2	5	82	59	13.56	71	59	50005	11	4	2	30	28	65.889999	17.9	28	81.5	7.0999999	3							
51122	62	41	21	2	2	5	88	62	0	84	62	50005	11	4	1	41	40	78.449997	0	40	84.480003	7.5	4							
51122	62	41	21	2	2	5	88	62	0	84	62	50005	11	4	2	21	22	94.090912	0	22	94.400002	.45454547	4							
51124	109	51	58	4	3	12	81	89	14.61	80	89	50005	11	4	1	34	32	76.809998	21.9	32	77.75	12.5	6							
51124	109	51	58	4	3	12	81	89	14.61	80	89	50005	11	4	2	36	30	82.230003	10	30	82.07	3.3	6							
51124	109	51	58	4	3	12	81	89	14.61	80	89	50005	11	4	3	32	27	80.889999	11.1	27	82.260002	22.200001	6							
51126	20	12	8	1	1	0	84	20	10	84	20	50005	11	4	1	20	20	84.099998	10	20	84.400002	0	8							
51127	60	27	33	3	2	24	66	46	28.26	70	46	50005	11	4	1	25	23	70.389999	30.4	23	67.910004	21.700001	15							
51127	60	27	33	3	2	24	66	46	28.26	70	46	50005	11	4	2	26	23	69.349998	26.1	23	64.480003	26.1	15							
51130	64	32	32	3	2	14	70	56	8.9300003	70	56	50005	11	4	1	30	28	71.790001	3.5999999	28	69.360001	10.7	14							
51130	64	32	32	3	2	14	70	56	8.9300003	70	56	50005	11	4	2	28	28	67.959999	14.3	28	70.07	17.9	14							
51132	30	16	14	1	1	3	82	29	10.34	77	29	50005	11	4	1	30	29	76.970001	10.3	29	81.620003	3.4000001	9							
51133	83	39	44	4	3	11	72	55	26.42	74	53	50005	11	4	2	21	18	86.830002	16.700001	18	75.669998	5.5999999	15							
51133	83	39	44	4	3	11	72	55	26.42	74	53	50005	11	4	3	26	17	72.18	29.4	17	69	11.8	15							
51133	83	39	44	4	3	11	72	55	26.42	74	53	50005	11	4	1	23	18	62.888889	33.325554	20	71.247002	15.18	15							
51135	51	30	21	2	2	0	86	37	23.08	72	39	50005	11	4	1	27	21	70.290001	33.299999	21	86.290001	0	4							
51135	51	30	21	2	2	0	86	37	23.08	72	39	50005	11	4	2	24	18	74.779999	11.1	16	85.809998	0	4							
51138	49	26	23	3	2	13	73	40	12.5	72	40	50005	11	4	1	19	24	69	16.700001	24	72.129997	20.799999	5							
51138	49	26	23	3	2	13	73	40	12.5	72	40	50005	11	4	2	20	16	76	6.3000002	16	75	0	5							
51145	74	42	32	4	3	12	68	59	50	62	60	50005	11	4	1	24	20	66.699997	50	20	77.099998	5	7							
51145	74	42	32	4	3	12	68	59	50	62	60	50005	11	4	2	20	17	61.59	41.200001	16	62.5	18.799999	7							
51145	74	42	32	4	3	12	68	59	50	62	60	50005	11	4	3	23	23	58.216087	56.504349	23	63.913044	13.356522	7							
51147	88	51	37	4	3	30	62	63	46.970001	57	66	50005	11	4	1	27	23	49.959999	52.200001	23	57.220001	34.799999	40							
51147	88	51	37	4	3	30	62	63	46.970001	57	66	50005	11	4	2	24	20	41.150002	70	17	52.880001	47.099998	40							
51147	88	51	37	4	3	30	62	63	46.970001	57	66	50005	11	4	3	26	23	76.830002	21.700001	23	73.830002	13	40							
51157	63	36	27	3	2	0	88	45	6.6700001	82	45	50005	11	4	1	25	23	81.959999	8.6999998	23	85.57	0	0							
51157	63	36	27	3	2	0	88	45	6.6700001	82	45	50005	11	4	2	24	22	82.910004	4.5	22	89.449997	0	0							
51163	94	48	46	3	3	11	81	84	20	80	80	50005	11	4	1	33	29	75.860001	24.1	29	81	10.3	4							
51163	94	48	46	3	3	11	81	84	20	80	80	50005	11	4	3	30	22	85.769997	9.1000004	26	83	11.5	4							
51163	94	48	46	3	3	11	81	84	20	80	80	50005	11	4	2	31	29	79.762756	24.168966	29	79.206894	11.251724	4							
51164	111	50	61	4	3	5	73	97	36.360001	69	99	50005	11	4	1	34	34	70.879997	32.400002	34	73.120003	8.8000002	13							
51164	111	50	61	4	3	5	73	97	36.360001	69	99	50005	11	4	2	34	33	66.389999	30.299999	32	71.940002	6.3000002	13							
51164	111	50	61	4	3	5	73	97	36.360001	69	99	50005	11	4	3	33	32	70.839996	46.900002	31	75.519997	0	13							
51165	50	24	26	2	1	25	71	36	35.139999	71	37	50005	11	4	1	38	37	70.919998	35.099998	36	71.419998	25	20							
51166	51	29	22	2	2	6	78	49	28.57	68	49	50005	11	4	1	26	25	64.279999	36	25	77.720001	8	3							
51166	51	29	22	2	2	6	78	49	28.57	68	49	50005	11	4	2	25	24	71.875	20.830416	24	78.291664	3.9166667	3							
51167	65	28	37	2	2	16	71	61	14.75	74	61	50005	11	4	1	34	31	79.839996	6.5	31	76.419998	9.6999998	10							
51167	65	28	37	2	2	16	71	61	14.75	74	61	50005	11	4	2	31	30	67.870003	23.299999	30	65.099998	23.299999	10							
51172	55	23	32	2	2	5	80	42	9.3000002	76	43	50005	11	4	2	28	23	71	17.4	22	75.860001	9.1000004	6							
51172	55	23	32	2	2	5	80	42	9.3000002	76	43	50005	11	4	1	27	20	81.75		20	84.554001	.49000001	6							
51178	23	11	12	1	1	0	78	18	27.780001	70	18	50005	12	4	1	23	18	69.669998	27.799999	18	78.330002	0	20							
51179	36	22	14	2	2	24	67	33	25	69	36	50005	12	4	1	18	18	68.830002	22.200001	18	66.220001	16.700001	5							
51179	36	22	14	2	2	24	67	33	25	69	36	50005	12	4	2	18	18	69.169998	27.799999	15	67.935997	32.759998	5							
51186	48	24	24	2	2	12	74	42	41.860001	65	43	50005	12	4	1	24	22	59.450001	50	22	66	22.700001	12							
51186	48	24	24	2	2	12	74	42	41.860001	65	43	50005	12	4	2	24	21	69.760002	33.299999	20	82.400002	0	12							
51188	55	24	31	2	2	4	83	52	24.530001	80	53	50005	12	4	1	24	23	76.959999	39.099998	23	82.300003	0	6							
51188	55	24	31	2	2	4	83	52	24.530001	80	53	50005	12	4	2	31	30	82.93	13.3	29	83.550003	6.9000001	6							
51189	12	4	8	1	1	8	71	12	25	68	12	50005	12	4	1	12	12	67.669998	25	12	71	8.3000002	17							
51190	30	19	11	1	1	4	84	28	39.290001	68	28	50005	12	4	1	30	28	68.459999	39.299999	28	84.110001	3.5999999	2							
51193	18	10	8	1	1	9	71	11	27.27	70	11	50005	12	4	1	18	11	70.18	27.299999	11	70.730003	9.1000004	27							
51194	78	35	43	3	2	14	72	63	21.879999	70	64	50005	12	4	1	34	33	71.519997	15.2	32	73.839996	12.5	11							
51194	78	35	43	3	2	14	72	63	21.879999	70	64	50005	12	4	2	32	31	68.160004	29	31	69.389999	16.1	11							
51199	19	8	11	1	1	0	87	15	26.67	75	15	50005	12	4	1	19	15	74.800003	26.700001	15	86.599998	0	2							
51203	58	28	30	2	2	8	76	38	34.209999	64	38	50005	12	4	1	31	25	65.720001	24	25	78.879997	8	35							
51203	58	28	30	2	2	8	76	38	34.209999	64	38	50005	12	4	2	27	13	61.77	53.799999	13	69.620003	7.6999998	35							
51208	23	12	11	1	1	32	60	19	52.630001	50	19	50005	12	4	1	23	19	50.110001	52.599998	19	59.68	31.6	28							
51244	44	25	19	2	2	10	81	40	15	74	40	50005	11	4	1	22	20	76.449997	10	20	80.650002	10	1							
51244	44	25	19	2	2	10	81	40	15	74	40	50005	11	4	2	22	20	71.599998	20	20	80.5	10	1							
51246	64	33	31	2	2	8	80	62	16.129999	76	62	50005	11	4	1	33	32	72.720001	25	32	80.940002	3.0999999	4							
51246	64	33	31	2	2	8	80	62	16.129999	76	62	50005	11	4	2	31	30	80.099998	6.6999998	30	78.43	13.3	4							
51247	54	27	27	2	2	0	83	54	13.46	81	52	86009	12	4	1	27	25	79.519997	24	27	83.220001	0	5							
51247	54	27	27	2	2	0	83	54	13.46	81	52	86009	12	4	2	27	27	82.220001	3.7	27	83.190002	0	5							
51255	98	54	44	3	3	18	70	90	23.6	72	89	62000	11	4	1	32	33	68.120003	27.299999	32	61.060001	25	9							
51255	98	54	44	3	3	18	70	90	23.6	72	89	62000	11	4	2	33	31	69.739998	25.799999	31	68.580002	25.799999	9							
51255	98	54	44	3	3	18	70	90	23.6	72	89	62000	11	4	3	33	31	77.389999	19.4	32	75.440002	9.3999996	9							
51256	68	35	33	2	2	18	66	57	54.389999	65	57	62000	11	4	2	35	28	63.360001	53.599998	28	65.93	25	10							
51256	68	35	33	2	2	18	66	57	54.389999	65	57	62000	11	4	1	33	29	66.58345	55.15276	29	66.067589	11.24138	10							
51257	120	61	59	3	3	23	67	118	40.34	63	119	62000	12	4	1	40	39	55.639999	41	39	55.459999	41	20							
51257	120	61	59	3	3	23	67	118	40.34	63	119	62000	12	4	2	40	40	61.68	60	39	66.540001	20.5	20							
51257	120	61	59	3	3	23	67	118	40.34	63	119	62000	12	4	3	40	40	72.349998	20	40	78.900002	7.5	20							
51259	82	43	39	3	3	8	77	79	16.459999	75	79	63008	11	4	1	26	25	72.720001	12	25	72.080002	16	4							
51259	82	43	39	3	3	8	77	79	16.459999	75	79	63008	11	4	2	27	25	77.040001	16	25	81.440002	0	4							
51259	82	43	39	3	3	8	77	79	16.459999	75	79	63008	11	4	3	29	29	74.93	20.700001	29	78.690002	6.9000001	4							
51263	40	40	0	1	1	6	81	35	30	81	40	61002	12	4	1	40	40	80.830002	30	35	80.489998	5.6999998	2							
51266	124	70	54	4	4	17	77	121	23.33	74	120	64006	11	4	1	30	28	76.68	17.9	28	76.93	28.6	1							
51266	124	70	54	4	4	17	77	121	23.33	74	120	64006	11	4	2	33	33	74.580002	15.2	33	80.970001	9.1000004	1							
51266	124	70	54	4	4	17	77	121	23.33	74	120	64006	11	4	3	30	29	73.620003	27.6	30	70.230003	23.299999	1							
51266	124	70	54	4	4	17	77	121	23.33	74	120	64006	11	4	4	31	30	71.227997	33.213333	30	79.46833	8.5633335	1							
51267	55	29	26	2	2	35	60	51	72.550003	50	51	66001	11	4	1	27	26	50.189999	84.599998	26	55.77	38.5	17							
51267	55	29	26	2	2	35	60	51	72.550003	50	51	66001	11	4	2	28	25	50.240002	60	25	64.080002	32	17							
51269	74	36	38	2	2	7	75	72	39.189999	70	74	26500	11	4	1	37	36	69.580002	38.900002	36	75.440002	8.3000002	14							
51269	74	36	38	2	2	7	75	72	39.189999	70	74	26500	11	4	2	37	38	70.970001	39.5	36	75.389999	5.5999999	14							
51273	65	36	29	4	2	10	75	39	41.029999	69	39	66001	11	4	1	22	20	66.699997	45	20	69.849998	20	8							
51273	65	36	29	4	2	10	75	39	41.029999	69	39	66001	11	4	2	21	19	71.68	36.799999	19	81.209999	0	8							
51275	87	35	52	3	2	8	75	74	34.18	71	79	26203	11	4	1	39	39	73.949997	30.799999	36	80.389999	5.5999999	8							
51275	87	35	52	3	2	8	75	74	34.18	71	79	26203	11	4	2	39	40	68.800003	37.5	38	70.160004	10.5	8							
51276	102	53	49	4	3	14	73	80	49.41	66	85	61002	12	4	1	32	31	72.029999	38.700001	31	76.160004	0	14							
51276	102	53	49	4	3	14	73	80	49.41	66	85	61002	12	4	3	25	23	61.91	69.599998	18	62.939999	50	14							
51276	102	53	49	4	3	14	73	80	49.41	66	85	61002	12	4	2	33	31	63.004517	45.140324	31	75.68129	7.0967741	14							
51277	95	44	51	3	3	20	71	89	47.779999	64	90	66001	11	4	1	30	28	69.459999	46.400002	28	74.209999	14.3	13							
51277	95	44	51	3	3	20	71	89	47.779999	64	90	66001	11	4	2	31	29	59.169998	51.700001	28	66.709999	25	13							
51277	95	44	51	3	3	20	71	89	47.779999	64	90	66001	11	4	3	34	33	63.611816	45.506062	33	71.916367	20.593939	13							
51278	68	37	31	2	2	19	71	67	23.879999	71	67	86009	11	4	1	34	33	75.029999	24.200001	33	76.239998	15.2	0							
51278	68	37	31	2	2	19	71	67	23.879999	71	67	86009	11	4	2	34	34	67.089996	23.5	34	65.620003	23.5	0							
51279	78	37	41	3	3	10	81	78	11.54	82	78	26500	11	4	1	27	26	85.269997	7.6999998	26	84.419998	3.8	7							
51279	78	37	41	3	3	10	81	78	11.54	82	78	26500	11	4	2	26	26	80.769997	15.4	26	75.269997	19.200001	7							
51279	78	37	41	3	3	10	81	78	11.54	82	78	26500	11	4	3	26	26	81.190002	11.5	26	82.769997	7.6999998	7							
51281	56	31	25	2	2	11	71	53	32.080002	66	53	5652	11	4	1	31	29	73.410004	17.200001	29	74.660004	13.8	13							
51281	56	31	25	2	2	11	71	53	32.080002	66	53	5652	11	4	2	25	24	56.580002	50	24	66.959999	8.3000002	13							
51282	83	44	39	3	3	15	68	72	36.84	66	76	62000	11	4	1	28	26	66.230003	26.9	25	66.080002	16	12							
51282	83	44	39	3	3	15	68	72	36.84	66	76	62000	11	4	2	27	24	56.959999	66.699997	24	65.040001	29.200001	12							
51282	83	44	39	3	3	15	68	72	36.84	66	76	62000	11	4	3	27	26	74.114616	19.216923	23	73.175652		12							
51283	106	53	53	4	2	12	73	74	29.73	70	74	62000	11	4	1	40	40	70.93	30	40	72.75	10	15							
51283	106	53	53	4	2	12	73	74	29.73	70	74	62000	11	4	2	40	34	67.879997	29.4	34	73.150002	14.7	15							
51287	70	40	30	2	2									4	1	35	35	64.660004	25.700001	34	71.709999	17.6	7							
51287	70	40	30	2	2									4	2	35	34	64.089996	23.5	34	66.410004	26.5	7							
51288	51	25	26	2	2	27	66	48	43.75	57	48	62000	12	4	1	23	23	56.52	39.099998	23	67.739998	17.4	21							
51288	51	25	26	2	2	27	66	48	43.75	57	48	62000	12	4	2	28	25	57.441601	48.028	25	64.3992	35.832001	21							
51289	40	25	15	1	1	31	62	35	48.57	63	35	66001	11	4	1	40	39	60.439999	53.799999	39	60.59	33.299999	14							
51290	94	51	43	3	3	9	84	92	8.6999998	85	92	50005	11	4	1	32	31	83.940002	12.9	31	85.580002	6.5	1							
