state	povrate60	mort_age59_related_postHS	mort_age59_injury_postHS	mort_age59_all_postHS	mort_age25plus_related_postHS	mort_age25plus_injuries_postHS	mort_age59_related_preHS	census1960_pop	census1960_pctsch1417	census1960_pctsch534	census1960_pctsch25plus	census1960_pop1417	census1960_pop534	census1960_pop25plus	census1960_pcturban	census1960_pctblack
39	25.566551	2.5274544	11.373545	27.802	151.08763	64.180084	5.2977324	104469	82.099998	.50515968	33.900002	6630	43026	63132	62	.1
44	25.587505	0	0	0	144.6281	85.596222	0	6855	82.699997	.52954048	33.5	488	3199	3390	70.5	4.9000001
10	25.594164	0	34.252441	38.533997	139.37299	80.245049	0	12799	84.599998	.50405109	41.200001	609	4073	8685	58.700001	5.6999998
11	25.598373	0	15.007804	42.021851	97.11451	76.50058	0	21646	85.699997	.50018066	28.1	1495	11070	10610	32.799999	1.5
39	25.625622	1.9837859	15.870287	29.756788	134.30234	74.741455	9.2136173	203937	90	.5496763	33.900002	13901	91130	113476	60.599998	1.7
16	25.627483	0	25.667351	32.08419	157.48959	61.082409	7.4139977	21661	96.599998	.61230093	52.200001	1318	9105	12154	36.5	0
26	25.633011	5.4585152	5.4585152	38.209606	146.13342	99.161972	0	16062	91.800003	.54317158	32.299999	1000	6451	9821	29	2.2
16	25.667299	5.936832	17.810495	29.68416	129.71059	74.011337	8.0906153	19803	91.900002	.58558452	46.200001	1304	8255	11117	31.1	.1
28	25.673717	0	50.327126	50.327126	110.79532	134.88126	0	3482	97	.58747447	43.700001	252	1469	2022	0	0
13	25.684244	6.9405885	13.881177	27.762354	151.48215	119.31812	0	12497	93.199997	.59245992	40.799999	946	5305	6875	36	.1
36	25.687206	3.6497016	10.949105	32.847313	109.7973	71.406631	3.1158471	51899	90.300003	.53301948	39.700001	3125	23789	28397	43.099998	1.6
44	25.692747	0	18.789928	18.789928	112.45245	105.83761	27.457441	4917	74	.43440691	32.400002	379	2546	2534	0	4.0999999
28	25.717566	0	0	0	145.38162	85.223709	0	7000	92.199997	.60337287	38.200001	516	3202	3913	0	0
17	25.727356	0	0	33.60215	182.57774	105.21429	0	5477	98.800003	.58488762	42.599998	326	2091	3545	0	0
27	25.731344	0	46.685341	77.808899	126.16233	105.13528	0	4233	72.599998	.44973025	35	379	2039	2352	0	.1
6	25.740843	0	37.359901	87.173103	227.36069	98.36171	0	9229	94.599998	.58288485	38	660	3716	5275	0	0
17	25.750757	0	40.141296	72.254333	175.3244	82.937889	0	11081	92	.55980033	43.700001	768	4607	6621	0	.89999998
44	25.784512	0	0	15.535187	156.21851	125.98267	24.764734	6507	89.900002	.51693082	38.400002	368	2776	3602	71.300003	.89999998
37	25.795685	.99317688	16.884007	33.768013	93.578262	87.546509	12.809252	91833	77.599998	.36609709	49.299999	5186	52904	39704	68.199997	8.3999996
15	25.796972	3.7221768	22.333061	37.221767	138.27953	76.405296	5.688282	29531	88	.53978646	38.299999	1915	12831	17533	36.5	2.2
33	25.798847	0	33.423576	36.765934	155.79688	77.898438	0	35167	85.900002	.56876016	37	2395	15365	19752	23.6	.30000001
15	25.811605	0	33.230873	58.154026	114.15525	91.575089	16.212711	19478	89.099998	.54200572	32.099998	1437	8725	10554	14.1	.60000002
17	25.819151	3.8939295	27.257505	35.045364	132.9287	73.737808	7.1932096	27427	86.099998	.65149546	50.099998	1510	12304	14712	67.599998	1.8
42	25.843668	0	0	0	147.12193	140.99185	0	3475	95.099998	.55461639	40.400002	228	1538	1695	0	0
47	25.856224	8.5338793	59.737156	76.804916	180.11011	163.73647	18.325087	52351	81.599998	.49560156	28.6	1115	7389	9484	0	54.099998
23	25.85726	0	40.045383	66.74231	179.04109	86.744713	6.9939852	24607	94.099998	.66899139	39.400002	1715	9607	14728	68.900002	0
28	25.858952	0	0	0	190.74554	131.54866	0	4449	98.599998	.60664821	45.599998	299	1805	2527	0	0
17	25.875399	16.903313	0	33.806625	252.48747	63.589436	18.747656	8950	93	.60216898	48.299999	634	3504	5394	43.5	.1
43	25.906895	1.3962464	17.313454	32.672165	105.51492	93.157608	7.8017855	399694	87.300003	.49780083	39.299999	22887	190753	219899	87.699997	19.1
15	25.910364	0	28.275974	36.354824	153.65335	83.909988	0	24002	83	.5405609	33.700001	1505	10626	13659	42	1.6
14	25.911949	0	10.755579	21.511158	121.61401	86.409958	0	24422	92.800003	.58847535	42.299999	1569	10291	14475	13.5	.1
42	25.987394	22.197557	22.197557	88.79023	150.0191	81.828598	30.193237	4796	84.5	.49040711	42.799999	360	2137	2749	0	.1
24	25.994141	0	18.041857	24.055809	169.21455	91.243149	0	16954	89.800003	.59068626	35.599998	1165	7344	9332	35.200001	0
35	26.019211	0	0	0	74.285011	86.66584	0	4701	97.400002	.66066349	37.200001	385	2110	2487	0	0
24	26.04254	1.7642285	10.585371	21.170742	108.38933	66.627563	0	30139	92.900002	.60171109	33.5	2210	13091	16048	0	0
44	26.048351	2.9606647	20.132519	34.343708	100.45374	109.66131	4.0794683	140000	89.599998	.51129359	38.200001	9041	66852	76309	89.599998	21.299999
47	26.059944	0	0	87.873459	124.66437	139.04872	264.55026	14967	94.400002	.72521323	53.099998	270	3752	3320	100	13.6
23	26.094845	0	19.349846	29.024767	122.14944	88.879173	0	23817	88.099998	.59916419	34.400002	1783	11007	12704	14	2.0999999
15	26.099403	0	12.60041	22.050716	167.1012	84.669586	7.9974408	41960	89.699997	.55509472	38.5	2758	17842	24268	52.799999	.60000002
26	26.122717	7.6704764	15.340953	61.363811	95.668228	112.35455	11.392117	12245	86.300003	.53643101	20.799999	823	5531	6369	36.700001	.60000002
44	26.140619	3.477263	18.25563	30.426052	66.668312	70.826958	4.3301291	47590	87.800003	.63718522	43.400002	2862	24343	23814	64.900002	6.0999999
47	26.157227	0	0	15.448788	133.14203	84.021667	0	12968	86	.47906092	41	1150	9456	13596	100	9.8999996
35	26.174967	0	26.368526	42.189644	131.33873	73.54969	0	25493	91.900002	.58089328	33.200001	1706	11441	13718	60.299999	0
26	26.175125	0	25.337837	42.229729	104.15649	74.86248	40.209087	8794	83.900002	.50629652	27.1	545	3494	5279	0	4.0999999
5	26.177589	3.2393911	12.957564	31.314114	118.82631	148.8812	13.865779	72790	86.800003	.51764965	33.799999	4720	36318	37461	63.5	4.0999999
44	26.206575	0	0	21.168501	121.67244	110.61131	0	4346	73.5	.49773344	47.599998	310	2206	2092	79.900002	3
16	26.215683	0	26.721296	44.535496	127.80072	67.95752	35.631569	16873	93.900002	.60637259	44.099998	1163	7187	9752	19.700001	0
48	26.215876	0	41.880829	45.688179	131.88406	101.25696	0	18533	94.400002	.62573171	39.700001	1413	8029	9782	21.299999	.1
15	26.22209	0	17.429953	26.14493	128.21121	79.368851	7.5346594	20348	88.099998	.53444862	30.4	1423	9086	11536	16.200001	0
39	26.227728	1.3968626	12.571764	25.143528	97.819984	82.975708	0	75692	92.5	.57669806	34.5	5308	35216	40749	23.799999	.60000002
16	26.235167	0	23.601604	23.601604	125.41846	73.321564	0	16655	92.599998	.56397969	42	1056	7096	9263	0	0
6	26.241327	9.5156536	28.546959	47.578266	143.10266	90.380623	0	18508	89.400002	.5519734	39.099998	1283	8716	9499	27.6	0
42	26.245832	6.3649673	19.094902	50.919739	153.62421	72.523102	12.965124	21935	93.800003	.602997	46.400002	1400	10010	11670	65.400002	.1
10	26.250204	2.0446594	25.762709	43.755711	122.95634	103.15417	6.1988192	456762	85.400002	.47493899	41.400002	27555	224193	237059	85.199997	23.200001
37	26.284584	1.8901805	20.791986	32.133068	74.702362	82.172592	6.8362045	24793	90.900002	.49101055	37.400002	1576	11291	13706	57.799999	3.7
13	26.306913	0	58.337383	68.06028	165.13264	117.75853	0	9733	91.199997	.62313861	43.700001	852	4365	5200	28.799999	0
24	26.310841	0	4.8595586	19.438234	121.86176	56.990074	0	26683	94.800003	.57837474	40.799999	1859	11949	14912	36.099998	0
28	26.317907	0	0	0	121.1387	114.40878	0	2489	0	.69077069	36.599998	170	1051	1422	0	0
16	26.320763	0	18.873266	33.028217	109.98524	68.119888	0	23637	92.599998	.58567333	37.099998	1576	10470	12453	32.799999	0
24	26.33251	0	18.181818	18.181818	235.02766	96.147682	0	8575	94.300003	.60038716	34.5	664	3616	4748	0	.2
19	26.358961	2.514719	20.432091	33.634365	73.53508	86.143982	4.8382807	230076	89.800003	.5685271	49.299999	14902	121120	110720	85.099998	31.700001
17	26.3664	0	11.531365	34.594097	160.48584	80.820213	0	14590	93.800003	.61148769	44	973	5606	8749	48.700001	.1
35	26.37788	0	45.0755	45.0755	118.58779	74.540894	0	5449	89.599998	.5330379	34.400002	353	2482	2738	0	0
16	26.396938	0	32.419113	51.870583	125.31848	93.78138	8.5822172	19374	91.599998	.61448276	51.400002	1182	8700	10496	38.200001	.1
42	26.415094	0	75.28231	75.28231	151.26959	151.26958	0	2010	0	.58507133	43.099998	145	911	1028	0	.2
15	26.415857	4.2560434	12.76813	34.048347	138.05386	57.292351	8.1459761	20042	84.199997	.51412809	37.400002	1341	8883	11031	33	0
47	26.419388	22.16312	22.16312	66.489365	129.50407	137.12196	60.827251	75856	66.699997	.44400784	19.6	437	2545	2898	0	17.6
16	26.42837	0	25.994282	45.489994	136.10599	63.745842	0	17861	93.199997	.58795375	39.5	1165	7521	9999	0	0
16	26.434498	0	34.718204	46.290939	127.20943	76.995178	14.480163	23500	90.099998	.59474003	39.5	1552	9848	14024	46.799999	.2
47	26.435066	0	0	9.1249199	148.53363	114.92384	24.189648	14807	74	.48078415	23.6	814	5152	5750	0	46.799999
14	26.436708	0	35.343182	42.411819	125.39503	76.253738	0	15979	92.300003	.55646819	34.200001	1061	6818	9484	53.900002	.2
27	26.468102	0	18.737118	18.737118	129.26949	113.46988	0	10673	85.5	.53163016	41	791	4932	5381	43.5	0
37	26.478014	0	0	28.669725	212.62675	110.40236	0	11937	95.800003	.62951398	41.400002	833	5123	6966	52.400002	0
35	26.493216	26.406126	0	26.406126	157.38039	73.613403	24.437927	7217	97.699997	.60687697	37	510	2821	4186	0	0
23	26.526476	11.520738	34.56221	46.082951	159.64059	96.06691	0	7927	89.599998	.59626222	39.400002	578	3371	4328	0	.40000001
14	26.535645	0	31.269543	46.904316	130.86349	92.31456	0	14318	88.800003	.53391504	35.099998	896	6074	8648	43.299999	0
33	26.547667	4.1792045	33.433636	58.508862	111.12083	70.713264	18.109381	23064	86.699997	.56820309	34.799999	1571	10674	12137	15.6	0
17	26.559509	0	41.511002	41.511002	231.61786	91.428108	22.104332	8064	94.099998	.61605418	42.5	544	3102	4956	41.599998	.2
15	26.571304	0	20.552872	20.552872	85.288986	86.62162	0	6942	90.199997	.54448831	31.5	498	3293	3725	0	0
17	26.573483	4.1816511	25.089905	54.361462	89.382294	97.802361	12.46106	28895	76.599998	.34375	53.5	1399	16288	13431	65	11.7
5	26.581837	0	23.105183	33.8876	106.37298	92.539116	7.8899198	91217	87.800003	.51745236	39.200001	6041	45925	44924	36.099998	5.5999999
17	26.581858	0	21.091326	33.143513	155.54199	98.367874	0	45496	91.800003	.59062397	40	2943	18494	27040	75.699997	6.6999998
14	26.615366	0	5.7359185	17.207754	150.80222	72.516914	9.8853302	17140	87.400002	.53703701	44.700001	1171	7290	9836	18	.1
39	26.625725	5.1423135	17.998096	30.853882	114.93257	80.902252	7.4008288	47031	88.599998	.53151321	36	3066	20182	27059	40.900002	.1
36	26.633278	0	26.341785	39.512676	143.6272	83.926735	0	18083	88.800003	.52324694	36.099998	1232	7872	10328	18.1	3.2
14	26.642521	3.8207314	15.282926	30.565851	132.31223	80.415916	5.5555553	31731	87	.55933028	32.599998	1920	12363	18907	37	.40000001
16	26.66884	0	12.472716	37.418148	159.93541	95.199654	0	21895	93.599998	.58161682	41.900002	1489	9030	12402	27	.2
14	26.671537	0	38.724667	38.724667	111.48855	99.294487	0	8215	95.300003	.58621651	41.799999	627	3584	4613	0	.1
49	26.690575	1.5613533	4.6840601	21.858948	133.72876	82.488716	11.379671	78415	84.900002	.53120375	37.700001	5292	33778	45376	45	1.7
24	26.691042	0	39.00156	39.00156	117.27913	99.236183	0	6072	96.400002	.62251151	28.5	509	2612	3052	0	0
17	26.700478	0	0	0	130.65326	105.52764	0	3381	94.199997	.56150508	51.200001	210	1382	2045	0	0
15	26.732224	0	0	0	140.56131	67.937965	0	6642	91.599998	.50855994	37.099998	415	2979	3523	0	1
35	26.757063	0	0	0	198.19969	86.712364	0	4429	88.300003	.56148714	39.200001	385	2098	2290	0	0
37	26.770329	0	15.205271	35.478966	173.7699	118.89519	17.730497	21125	91.5	.57297355	40.900002	1347	9709	11653	67.099998	4.5
33	26.780016	4.1431885	12.429565	37.288696	158.79073	80.798103	180.99547	22528	92.699997	.608522	34.700001	1573	9763	12969	15.3	.40000001
23	26.783709	0	29.019152	38.692204	133.59221	94.405159	0	7120	98.099998	.59963965	42	490	2775	4342	0	0
44	26.80755	0	0	18.889309	149.68503	124.73753	0	8423	89.699997	.53294337	34	564	3248	4744	39.200001	3.7
11	26.812874	2.6610608	18.627424	33.26326	76.691353	73.697395	10.022049	39257	88.199997	.48406458	41.599998	2567	21493	17949	63	22.4
50	26.817278	6.2077098	37.246262	52.765533	152.32887	80.065041	0	34461	92.099998	.59362495	33.599998	2498	14745	19098	21.299999	0
24	26.882813	0	13.82361	27.647221	118.24883	77.473373	25.491995	30264	95.099998	.58184546	37	2006	12658	17176	34.700001	.1
50	26.892763	0	35.599857	59.333096	153.25168	87.759514	0	8450	94.199997	.60444993	32.400002	546	3236	5244	0	0
15	26.901745	0	17.941511	29.902517	149.05669	91.563393	8.1300812	22200	90.5	.53552347	40.299999	1477	8797	13295	22.9	.2
37	26.920366	0	43.020004	43.020004	152.66786	124.67876	0	5676	99.099998	.61241049	40.200001	427	2095	3424	0	0
16	26.926836	0	29.016346	38.688461	133.44814	65.647873	0	14518	93	.56071675	47.5	906	5748	8928	44.400002	.1
42	26.954422	0	0	21.199915	59.876823	94.092155	0	6689	91.800003	.56492591	42	429	2834	3348	41.099998	0
39	26.954838	1.374854	8.2491236	26.122225	129.4202	78.108223	4.1397581	82446	86.300003	.51873696	32.799999	5881	36452	45664	28.4	.30000001
34	27.01078	4.2991643	10.031384	27.228043	102.6834	87.417198	4.7892718	68042	85.699997	.49100861	27.799999	4892	32698	37181	67.699997	15.9
23	27.030178	0	21.119324	28.1591	127.34761	78.014755	20.032051	7921	90.699997	.56795549	35	602	3414	4038	34	.1
27	27.031767	0	161.17891	184.20447	136.07935	183.18373	0	5332	93.099998	.65715599	45.599998	367	2173	3033	0	0
24	27.033344	0	14.934289	14.934289	132.33946	90.488525	0	13000	91.199997	.5759303	36.700001	1011	5966	7095	0	.1
46	27.047447	0	18.175209	27.262814	166.0963	88.375763	0	22519	89.199997	.55609852	39.799999	1518	10027	12861	29.9	.1
28	27.047667	0	0	16.458197	147.4968	82.257835	0	16453	90.800003	.56961656	42.799999	1129	6859	9749	43.900002	.2
37	27.074343	21.204411	42.408821	63.613232	165.65433	129.47694	0	8322	94.699997	.59563708	45.099998	658	3163	5408	0	0
36	27.075119	3.5520194	28.416155	49.728271	101.58929	76.977455	0	30022	88.199997	.55831891	43.400002	1939	13872	15949	42.700001	.69999999
42	27.075272	0	22.266756	22.266756	130.92554	89.866051	0	20864	93.300003	.59430373	42.799999	1382	9199	10759	69.599998	0
17	27.094662	0	5.7524161	28.762079	162.53207	104.79042	18.653236	19376	92.400002	.57772821	39.5	1179	8073	11650	54.599998	1.6
15	27.113337	0	39.827942	47.793533	126.00562	95.715805	11.29178	12788	88.900002	.52979791	38.299999	935	5789	6939	0	.30000001
6	27.122211	12.828736	51.314945	70.558052	134.61578	147.97459	18.705574	14328	92.099998	.52278936	41.200001	1008	6955	7054	48.200001	.2
28	27.140129	3.6559062	25.591343	36.559063	139.71233	88.157959	0	26015	91.699997	.66680771	46.299999	1795	11816	14492	54.200001	.1
15	27.171925	0	43.298374	43.298374	144.29034	111.80612	0	18217	83.800003	.53146851	31	1371	8294	9492	19.299999	.1
16	27.173668	0	19.341112	19.341112	115.03698	54.231716	0	17909	93.300003	.57792634	44.400002	1176	7629	10149	16.1	0
26	27.188498	12.626795	29.462519	58.925037	182.24559	72.898232	6.0960741	29707	87.400002	.52742797	34.099998	1753	11831	17749	77.5	5.3000002
16	27.191372	8.7638578	21.909645	48.201218	127.93647	86.761513	6.6666665	22548	84.400002	.58032852	44.299999	1636	9984	11993	24.700001	.1
26	27.191631	2.401191	14.407146	26.413101	94.588875	65.394775	8.0886517	42126	87.400002	.57464629	34.599998	2747	19224	23417	71	2.8
15	27.236366	0	10.455056	13.06882	95.501381	69.112839	0	23391	85.599998	.54974705	36.5	1565	10674	13024	20.4	1.1
26	27.240391	0	43.616177	55.511497	134.89687	92.94075	0	23978	85.599998	.5478611	29.6	1473	9935	14072	46.700001	8.5
37	27.254211	0	0	8.204792	133.83386	120.77689	0	10858	97.099998	.58029878	38.599998	785	4284	6278	30.6	5.6999998
35	27.259802	0	0	0	188.89857	108.97995	0	4986	90.699997	.60991281	36.599998	392	2179	2781	0	0
21	27.260485	0	16.514595	22.707567	110.66453	81.710175	0	49301	86.199997	.49765626	33.900002	2966	21760	28196	33.200001	22.4
44	27.299999	0	0	135.13513	35.951824	125.83138	0	1000	0	.56530213	38.799999	95	513	574	0	0
44	27.317835	0	21.063717	21.063717	112.44316	117.40388	13.290803	10883	84	.52761793	41.200001	809	5214	5423	41.599998	4.0999999
23	27.328957	0	35.059601	50.085144	109.55147	89.761528	0	16098	88	.59519726	43.200001	1152	6996	8716	38.599998	.60000002
14	27.35318	0	22.755718	48.3559	180.68576	79.714302	18.096272	39806	86.5	.55617148	30.799999	2629	16236	23464	49.799999	3.4000001
39	27.356834	0	43.535046	43.535046	135.34464	93.510841	0	6347	94.5	.60235471	32.099998	407	2633	3631	0	.40000001
49	27.371567	2.4998126	19.998501	34.997375	132.55367	86.297958	5.2083335	34023	82.800003	.49569529	29.700001	2058	14519	19884	44.900002	3.9000001
14	27.385532	0	14.271442	28.542885	208.71422	101.9302	9.6562376	18672	89.599998	.54611522	35.599998	1246	7568	11155	29.6	1
28	27.385611	10.930754	10.930754	27.326883	147.36171	81.222984	0	27390	83.5	.53041452	38.700001	1799	11146	16283	45.200001	.1
24	27.397903	0	8.2784882	12.417732	132.57744	74.332123	11.208249	28310	94	.56629789	33.200001	1867	12112	15177	62.5	0
27	27.446774	0	43.187218	43.187218	120.00841	162.01134	0	6078	71.900002	.46733481	36.200001	388	2694	3254	0	0
18	27.449041	4.0698385	18.314274	32.558708	132.45097	101.52952	0	57228	86.400002	.5221718	35	3681	25325	33380	60.200001	10.8
13	27.463009	0	63.111393	63.111393	147.0408	128.66071	0	2771	98.599998	.66247052	51	265	1271	1219	0	0
14	27.463039	0	24.875622	41.45937	173.9812	65.959908	0	16185	90.300003	.56200403	25.700001	1102	6427	9371	33.700001	0
47	27.466564	0	0	17.448961	101.71573	63.332439	0	5241	88.199997	.45039684	42.099998	501	4536	5554	100	.1
26	27.470411	0	4.2263641	42.263641	132.91913	103.89082	0	25628	82.400002	.52031744	33.799999	1672	10459	15116	35	3.8
19	27.484539	1.3040529	20.864847	40.425644	102.3606	96.679749	3.7065866	145935	88.199997	.48992351	39.400002	9117	77259	68544	73.900002	20.799999
13	27.512127	0	61.255741	61.255741	82.87751	149.17952	44.326241	2921	58	.41227436	45.700001	242	1385	1587	0	0
43	27.521513	3.746511	20.60581	37.465111	91.935699	79.954102	4.7167587	59151	86.199997	.54170239	45.099998	4553	30310	30877	53.400002	3.3
18	27.522684	0	17.374685	34.749371	68.663216	79.7603	0	13229	87.099998	.43947607	27.299999	856	6642	7358	0	9.1000004
10	27.532341	2.982152	22.366138	40.259048	94.185867	90.395546	5.703577	174057	89.099998	.48062992	40.400002	11556	91378	83732	73.699997	20.6
25	27.54323	2.4558358	13.916404	29.47003	69.439407	87.339348	7.4593468	55170	86.400002	.50819159	36.5	4003	28566	26476	61.299999	19.5
16	27.558475	0	14.494854	28.989708	166.61682	85.444527	18.950161	17840	92.599998	.57693356	47.599998	1144	7318	10716	38.5	.1
49	27.563868	0	19.304089	38.608177	107.99845	73.701645	8.5954962	19181	81.800003	.4987565	35.5	1359	8846	10694	40.400002	0
27	27.590511	0	0	0	143.8734	119.89449	0	2421	0	.53753233	37.700001	177	1159	1351	0	0
39	27.61363	0	36.188179	42.219543	132.48878	75.31897	28.20079	16517	83.699997	.54185319	39.5	1186	7371	9103	17.5	.30000001
34	27.617054	1.3142159	13.142159	30.226965	76.813004	86.9972	2.5637081	61887	84.099998	.47107384	27.1	4525	30526	32944	25.299999	8.3000002
8	27.63995	1.2753638	28.058004	45.913097	130.04837	86.272865	4.3521781	73583	85.900002	.50669956	33.299999	4916	33211	40820	18.700001	20.6
15	27.649599	0	19.966455	35.939621	142.46793	77.193779	6.0408359	27263	87.300003	.54883444	36	1933	11754	14795	40.700001	.40000001
10	27.657507	2.0090983	25.54425	38.746895	112.62325	89.239182	11.731582	231579	87.199997	.50172609	45.799999	12128	93565	139286	82.800003	22.799999
26	27.670837	5.3607807	10.721561	32.164684	159.09662	109.45369	0	24903	82.5	.53621888	32.599998	1507	10050	15788	49.099998	5.4000001
32	27.72353	0	47.717514	63.623348	150.96751	120.11284	10.19368	16378	92.300003	.64426047	41.400002	1187	8093	8116	59.900002	.30000001
14	27.733644	6.6724496	20.017349	36.698471	161.5056	80.7528	0	32895	89.599998	.56795496	28.799999	2101	13325	19325	48.200001	2.8
