tabroad	tdomestic	tinkind	tgifts	income	wage	entrepreneourial	rental	interest	pension	dividend	primary	somesecondary	secondary	someuniversity	university	age	female	married	child1	child7	child15	size	bothwork	notemployed	marriedf	region	transfers
0	0	0	40	39820	39780	0	0	0	0	0	1	0	0	0	0	30	1	0	0	0	2	4	0	0	0	0	-40
24000	0	2710	0	54400	49000	0	5400	0	0	0	0	0	0	0	1	37	0	1	0	0	3	6	0	0	0	0	26710
120000	0	350	0	178146	171346	0	0	0	0	0	0	1	0	0	0	54	0	1	0	2	1	11	0	0	0	0	120350
0	0	0	200	51426	39226	0	0	0	0	0	0	0	1	0	0	37	0	1	0	1	1	6	0	0	0	0	-200
0	0	0	150	104200	104000	0	0	50	0	0	0	0	0	0	1	36	0	1	1	3	0	8	0	0	0	0	-150
0	0	0	200	108079	36779	53100	0	0	0	0	0	0	0	0	1	53	0	1	0	0	2	8	0	0	0	0	-200
900	0	3798	400	121912	121512	0	0	0	0	0	0	0	0	0	1	46	0	1	0	0	2	7	0	0	0	0	4298
0	0	0	0	62928	62928	0	0	0	0	0	0	0	0	1	0	55	0	1	0	0	0	7	0	0	0	0	0
36000	0	780	100	24580	0	12400	0	0	0	0	0	0	1	0	0	43	1	0	0	0	2	4	0	0	0	0	36680
0	0	4346	0	16800	16800	0	0	0	0	0	0	1	0	0	0	30	0	1	0	0	1	3	0	0	0	0	4346
0	0	584	150	55050	0	50100	0	0	0	0	0	0	1	0	0	28	0	1	0	2	0	4	0	0	0	0	434
43100	0	0	0	40900	22900	0	0	0	0	0	0	0	0	0	1	56	1	1	0	0	0	5	0	0	1	0	43100
0	200	0	0	54700	0	51700	0	0	0	0	0	0	1	0	0	33	0	1	0	2	0	4	0	0	0	0	200
0	0	5630	0	56400	56400	0	0	0	0	0	0	0	0	0	1	53	0	1	0	0	0	5	0	0	0	0	5630
0	0	420	20	42620	42600	0	0	0	0	0	1	0	0	0	0	55	0	1	0	0	0	5	0	0	0	0	400
0	500	280	0	36800	33200	0	0	0	0	0	0	0	1	0	0	27	0	1	1	0	1	5	0	0	0	0	780
0	500	6083	50	18050	18000	0	0	0	0	0	0	1	0	0	0	27	0	1	1	2	0	5	1	1	0	0	6533
0	0	2076	20	103928	0	100308	0	0	0	0	1	0	0	0	0	47	0	1	1	0	2	7	0	0	0	0	2056
0	0	0	200	77900	59700	0	0	0	0	0	0	0	1	0	0	74	0	1	0	0	0	3	0	1	0	0	-200
16000	0	240	0	25840	19840	0	0	0	4800	0	1	0	0	0	0	49	0	0	0	0	0	5	0	1	0	0	16240
60000	200	0	300	12300	0	0	0	0	0	0	0	0	1	0	0	33	1	1	0	1	3	6	0	1	1	0	59900
0	200	430	350	164630	0	155880	0	0	0	0	0	0	0	1	0	46	0	1	0	1	0	6	0	0	0	0	280
0	500	525	180	62600	62270	0	0	0	0	0	0	0	0	1	0	30	0	1	1	1	0	6	1	0	0	0	845
0	650	2300	200	41950	31800	0	0	0	0	0	0	0	0	0	1	50	0	1	0	1	1	5	0	0	0	0	2750
0	4040	2020	300	47400	35100	0	0	0	0	0	0	0	0	1	0	32	0	1	0	1	1	6	1	1	0	0	5760
0	0	1017	0	20802	0	15002	0	0	0	0	1	0	0	0	0	73	0	0	0	1	0	3	0	0	0	0	1017
187780	0	206	9800	63584	41600	12184	0	0	0	0	0	0	1	0	0	50	1	1	0	0	3	9	0	0	1	0	178186
1000	21600	4229	50	47250	29500	0	7500	0	1200	0	1	0	0	0	0	71	1	0	0	0	0	5	0	1	0	0	26779
0	6000	80	0	51208	51208	0	0	0	0	0	0	0	0	0	1	33	0	1	0	0	2	4	1	0	0	0	6080
0	3000	0	170	54464	50814	3480	0	0	0	0	1	0	0	0	0	50	1	0	0	0	1	5	0	0	0	0	2830
295200	0	1752	21500	60500	21000	0	0	0	0	0	0	0	0	1	0	47	0	1	0	2	1	6	0	0	0	0	275452
0	0	1608	100	22460	21640	0	0	0	0	0	0	1	0	0	0	40	0	1	0	0	1	4	0	0	0	0	1508
0	0	220	0	24540	24540	0	0	0	0	0	1	0	0	0	0	27	0	1	0	2	0	4	0	0	0	0	220
0	0	512	1000	152200	48000	79200	0	0	0	0	0	0	0	0	1	43	0	1	0	0	2	6	0	0	0	0	-488
0	1000	1200	0	29300	28100	0	0	0	0	0	0	0	1	0	0	30	0	1	0	0	2	4	0	0	0	0	2200
0	0	0	0	26376	26376	0	0	0	0	0	0	0	1	0	0	28	0	1	0	2	0	4	0	0	0	0	0
30000	0	0	1000	26200	25200	0	0	0	0	0	0	0	0	0	1	35	1	1	0	1	0	2	0	0	1	0	29000
0	0	1200	0	38352	37152	0	0	0	0	0	1	0	0	0	0	38	0	1	0	1	3	7	0	0	0	0	1200
10000	0	0	0	40780	40780	0	0	0	0	0	0	0	0	1	0	40	1	1	0	0	1	3	0	0	1	0	10000
14000	0	1800	0	27164	25364	0	0	0	0	0	0	0	1	0	0	48	1	1	0	1	0	5	0	1	1	0	15800
0	0	0	0	27600	27600	0	0	0	0	0	0	0	1	0	0	27	0	1	0	2	0	4	0	0	0	0	0
0	0	0	0	77682	14380	56102	0	0	0	0	0	0	0	1	0	49	0	1	0	0	0	6	1	0	0	0	0
0	0	600	0	44104	39304	0	0	0	0	0	1	0	0	0	0	40	0	1	0	1	2	8	0	0	0	0	600
0	0	0	100	81400	49500	31800	0	0	0	0	0	0	0	1	0	39	0	1	0	0	0	3	1	0	0	0	-100
0	0	0	10	42989	14500	24879	0	0	0	0	0	1	0	0	0	35	0	1	0	0	4	7	1	0	0	0	-10
0	0	0	170	54008	30240	16398	3600	0	0	0	1	0	0	0	0	58	0	1	0	0	1	6	1	1	0	0	-170
0	3130	0	95	25315	24800	0	0	0	0	0	0	1	0	0	0	36	0	1	0	0	3	5	0	0	0	0	3035
0	0	0	0	24800	22400	0	0	0	0	0	0	0	1	0	0	25	0	1	1	2	0	5	0	0	0	0	0
0	0	0	0	56524	50184	0	0	0	0	0	0	0	1	0	0	40	0	1	0	0	1	6	1	0	0	0	0
21000	0	198	0	44500	39700	0	0	0	0	0	0	0	1	0	0	39	0	1	0	0	2	4	0	0	0	0	21198
0	0	0	500	33700	33200	0	0	0	0	0	0	1	0	0	0	33	0	1	0	1	0	4	1	0	0	0	-500
44000	0	10716	0	27400	0	0	9600	0	0	0	0	0	0	0	1	45	0	0	0	0	1	3	0	1	0	0	54716
0	3000	1200	0	50740	36740	0	0	0	0	0	0	0	1	0	0	48	0	1	0	0	3	11	0	0	0	0	4200
0	1300	200	200	86182	85582	0	0	0	0	0	0	0	0	0	1	34	0	1	1	2	0	6	1	0	0	0	1300
8000	1000	0	0	21670	21670	0	0	0	0	0	0	0	1	0	0	54	0	1	0	0	0	6	0	0	0	0	9000
0	0	0	0	58600	0	44200	0	0	0	0	0	0	0	1	0	47	0	1	0	0	1	5	0	0	0	0	0
0	0	0	0	39060	11760	15300	0	0	0	0	1	0	0	0	0	61	0	1	0	0	0	6	1	1	0	0	0
0	0	200	0	51842	29342	13500	0	0	0	0	0	0	1	0	0	56	0	1	0	0	0	5	0	1	0	0	200
0	0	2989	1000	147500	121300	7200	0	0	0	0	0	0	1	0	0	55	0	1	0	0	0	7	0	0	0	0	1989
13000	0	250	0	33200	31400	0	0	0	0	0	0	0	1	0	0	35	0	1	0	1	2	5	0	0	0	0	13250
5300	0	500	0	24700	17100	4000	0	0	0	0	1	0	0	0	0	44	0	1	0	1	1	5	0	0	0	0	5800
22000	0	280	0	46700	0	39500	0	0	0	0	0	0	1	0	0	45	1	0	0	0	1	7	0	0	0	0	22280
0	0	90	0	119402	48000	53402	0	0	0	0	0	0	0	0	1	40	0	1	0	0	2	7	1	0	0	0	90
0	0	0	1500	77200	57700	0	0	0	0	0	0	0	1	0	0	46	0	1	0	1	3	7	0	0	0	0	-1500
91500	0	1665	0	49865	0	0	0	5000	0	0	0	1	0	0	0	15	1	0	0	0	0	3	0	1	0	0	93165
0	0	0	8000	255100	98600	88500	0	0	0	0	0	0	0	0	1	58	0	1	0	0	0	12	0	0	0	0	-8000
0	0	100	0	224000	116000	60000	0	0	0	0	0	0	0	0	1	54	0	0	0	0	0	4	0	0	0	0	100
0	0	0	0	273000	120000	93000	0	0	0	0	0	0	0	1	0	48	0	1	0	1	2	12	1	1	0	0	0
0	0	0	600	67304	60704	0	0	0	0	0	0	1	0	0	0	58	0	1	0	1	0	5	1	0	0	0	-600
0	7600	0	0	26966	0	10241	10500	0	0	0	0	1	0	0	0	64	0	1	0	0	0	4	0	1	0	0	7600
0	0	654	4200	212200	172000	0	0	0	0	0	0	0	0	0	1	36	0	1	0	2	1	5	0	0	0	0	-3546
0	0	0	3200	184200	181000	0	0	0	0	0	0	0	0	1	0	48	0	1	0	1	1	4	1	0	0	0	-3200
36000	0	0	110	63110	63000	0	0	0	0	0	0	0	0	0	1	38	1	1	0	0	2	5	0	0	1	0	35890
0	0	500	0	88000	88000	0	0	0	0	0	0	0	0	0	1	39	0	1	1	1	2	6	0	0	0	0	500
0	40000	430	200	61050	5000	19850	0	0	0	0	0	0	0	1	0	56	0	1	0	0	0	3	0	0	0	0	40230
0	5000	0	0	32450	750	27400	0	0	0	0	0	0	1	0	0	28	0	1	0	0	0	2	0	0	0	0	5000
6000	700	10080	0	26020	21920	4100	0	0	0	0	0	0	1	0	0	36	0	1	0	0	2	4	0	0	0	0	16780
0	200	8863	0	15700	10900	0	4800	0	1800	0	0	0	1	0	0	46	0	1	0	0	2	6	0	1	0	0	9063
0	1048	0	0	61600	0	2400	15600	0	0	0	1	0	0	0	0	89	1	0	0	0	0	2	0	1	0	0	1048
84000	0	0	0	39600	27600	0	0	0	0	0	0	0	0	1	0	26	1	0	0	0	0	3	0	1	0	0	84000
15000	10000	0	0	29478	15000	8478	0	0	0	0	0	0	1	0	0	50	0	1	0	1	1	6	1	1	0	0	25000
0	0	300	0	59970	0	56970	0	0	0	0	0	0	0	1	0	26	0	1	1	1	0	4	1	0	0	0	300
0	0	540	0	22464	20064	0	0	0	0	0	0	1	0	0	0	24	0	1	0	1	0	3	0	0	0	0	540
0	0	0	0	42698	18200	18498	0	0	70000	0	0	0	1	0	0	47	0	1	0	0	0	6	0	1	0	0	0
0	1000	1072	100	66179	66079	0	0	0	0	0	0	0	0	1	0	28	0	1	0	1	1	6	0	0	0	0	1972
0	0	0	70	82497	0	61367	0	60	0	0	0	0	1	0	0	55	0	0	0	0	0	2	0	0	0	0	-70
0	200	0	200	70421	0	70221	0	0	0	0	0	0	0	1	0	38	0	1	0	0	3	8	0	0	0	0	0
60000	0	2394	220	95779	76659	0	3900	0	0	0	0	0	0	1	0	55	0	1	0	3	0	11	0	0	0	0	62174
0	0	312	200	78654	78454	0	0	0	0	0	0	0	0	1	0	49	0	1	0	1	1	8	0	0	0	0	112
0	0	1039	50	102518	87060	0	0	0	2520	0	0	0	1	0	0	46	0	1	0	1	2	10	0	0	0	0	989
23000	0	1850	3520	41258	36538	0	1200	0	0	0	0	0	0	0	0	28	1	1	1	0	0	5	0	0	1	0	21330
0	0	0	7230	40794	33564	0	0	0	0	0	0	0	1	0	0	21	1	0	0	0	0	2	0	0	0	0	-7230
0	0	0	550	57107	25227	31330	0	0	0	0	1	0	0	0	0	39	0	1	0	0	1	4	1	0	0	0	-550
21200	0	5452	380	29810	0	17430	0	0	0	0	0	0	0	0	1	44	0	1	0	0	2	5	0	0	0	0	26272
0	0	105	0	43069	39889	0	0	0	0	0	0	0	1	0	0	44	0	1	0	0	4	10	1	0	0	0	105
0	0	1894	0	137960	89660	0	0	0	0	0	0	0	0	1	0	61	1	0	0	0	0	4	0	1	0	0	1894
10000	0	2000	100	42000	41900	0	0	0	0	0	0	0	0	0	1	38	0	1	0	2	3	8	0	0	0	0	11900
200	300	0	0	36600	35400	0	0	0	0	0	0	0	0	0	1	38	0	1	0	0	2	4	0	0	0	0	500
0	0	50	0	44200	7920	30280	0	0	0	0	0	0	0	1	0	26	0	1	0	0	0	2	0	0	0	0	50
4500	0	1200	20	32174	0	26154	0	0	0	0	0	0	1	0	0	59	0	1	0	1	1	5	1	0	0	0	5680
0	0	1260	0	30900	0	24900	0	0	0	0	0	1	0	0	0	28	0	1	0	2	2	6	0	0	0	0	1260
18000	800	1340	0	44020	44020	0	0	0	0	0	0	0	0	1	0	31	0	1	0	1	0	4	1	0	0	0	20140
0	5000	135	0	27496	21496	0	0	0	0	0	0	0	1	0	0	45	0	0	0	0	2	6	0	1	0	0	5135
0	0	0	0	78720	78720	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	4	0	0	0	0	0
0	3600	596	0	15600	15600	0	0	0	0	0	1	0	0	0	0	15	1	1	0	0	1	5	0	1	1	0	4196
0	3400	1000	0	52268	52168	0	0	0	0	0	0	0	1	0	0	59	0	1	0	0	0	8	0	1	0	0	4400
0	7500	7968	0	0	0	0	0	0	0	0	0	0	1	0	0	31	0	1	1	1	0	4	0	1	0	0	15468
0	730	200	0	43700	0	43700	0	0	0	0	0	0	0	1	0	31	0	1	0	2	0	4	0	0	0	0	930
0	9000	670	0	22372	19912	0	0	0	0	0	0	1	0	0	0	52	1	1	0	2	2	12	0	0	1	0	9670
0	0	300	0	37888	31888	0	0	0	0	0	0	0	1	0	0	28	0	1	0	1	1	4	1	0	0	0	300
2000	1300	100	10	33010	29400	0	0	0	0	0	0	0	0	0	0	30	0	1	0	1	2	5	0	0	0	0	3390
0	0	120	0	41080	0	35080	0	0	0	0	0	0	1	0	0	46	0	0	0	0	0	9	0	0	0	0	120
0	3000	9303	1000	69633	56520	0	2400	0	0	0	0	0	1	0	0	53	0	1	0	0	2	10	0	0	0	0	11303
10000	0	671	0	53000	47000	0	0	0	0	0	0	0	0	1	0	34	0	1	0	1	2	5	1	0	0	0	10671
0	0	762	170	29770	29600	0	0	0	0	0	0	0	1	0	0	33	0	1	0	0	1	3	0	0	0	0	592
0	600	140	200	79315	63115	0	0	0	0	0	0	1	0	0	0	52	0	1	0	3	0	6	0	0	0	0	540
132000	0	1356	1600	5200	0	0	0	0	0	0	0	0	1	0	0	31	1	1	0	1	2	6	0	1	1	0	131756
0	1500	1500	350	93850	81500	0	0	0	0	0	0	0	0	0	1	30	0	1	0	0	0	5	1	0	0	0	2650
1200	2500	450	100	41840	32740	0	0	0	0	0	0	1	0	0	0	53	0	1	0	0	2	5	0	0	0	0	4050
0	400	540	200	43500	40900	0	0	0	0	0	0	0	1	0	0	31	0	1	0	1	0	3	0	0	0	0	740
32400	0	12854	1000	27688	11088	0	0	0	0	0	0	0	1	0	0	27	0	1	0	0	2	5	0	0	0	0	44254
0	0	0	120	66228	54108	0	0	0	0	0	0	0	0	0	0	57	0	1	0	0	0	6	0	0	0	0	-120
6000	3054	184	10	26650	10140	8100	0	0	0	0	0	1	0	0	0	45	0	1	0	0	3	8	0	0	0	0	9228
0	0	739	40	86104	86064	0	0	0	0	0	0	1	0	0	0	50	0	1	0	0	0	9	0	0	0	0	699
0	200	350	0	28300	15000	10000	300	0	0	0	0	0	1	0	0	45	1	0	0	0	0	2	0	0	0	0	550
0	1200	280	0	22000	22000	0	0	0	0	0	0	0	1	0	0	42	0	1	0	0	2	4	0	0	0	0	1480
0	0	1161	0	34000	34000	0	0	0	0	0	0	0	0	0	0	44	0	1	0	2	3	7	1	0	0	0	1161
12000	800	2362	60	36660	33000	0	0	0	0	0	0	1	0	0	0	29	0	1	0	1	1	4	1	0	0	0	15102
0	500	30	10	34735	12225	18900	0	0	0	0	0	0	0	0	0	56	0	0	0	1	0	3	0	0	0	0	520
0	0	0	0	22200	20400	0	0	0	0	0	0	0	0	1	0	27	0	1	0	2	1	6	0	0	0	0	0
0	0	0	0	22097	20760	0	0	0	0	0	0	0	0	0	0	35	0	1	0	0	3	6	0	0	0	0	0
0	0	0	0	29490	29280	0	0	0	0	0	0	0	1	0	0	34	0	1	0	1	4	8	1	0	0	0	0
0	0	0	0	37200	0	37200	0	0	0	0	0	0	0	1	0	38	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	37465	23040	13000	0	0	0	0	0	0	0	1	0	30	1	1	1	1	2	6	0	0	1	0	0
0	0	0	0	26488	24000	0	0	0	0	0	0	0	1	0	0	30	0	1	0	0	2	4	0	0	0	0	0
0	0	0	0	33470	0	32270	0	0	0	0	0	0	0	0	0	34	0	1	0	0	2	4	1	0	0	0	0
0	0	0	0	20020	18820	0	0	0	0	0	0	1	0	0	0	26	0	1	0	2	0	4	1	0	0	0	0
0	0	0	0	29400	19200	5400	0	0	0	0	0	0	1	0	0	46	0	1	0	0	0	4	1	0	0	0	0
0	0	3200	0	271200	79200	120000	0	0	0	0	0	0	0	1	0	50	0	1	0	0	0	5	1	0	0	0	3200
0	4000	0	0	108900	78900	0	0	0	0	0	0	0	1	0	0	56	0	1	0	0	0	7	0	1	0	0	4000
0	1050	313	0	24600	24600	0	0	0	0	0	0	0	0	0	1	41	0	1	0	2	1	5	1	0	0	0	1363
0	0	0	0	44300	34700	0	0	0	0	0	0	0	0	1	0	42	0	1	0	0	2	6	1	0	0	0	0
12000	1500	0	250	87050	79600	0	0	0	0	0	0	0	1	0	0	55	0	1	1	0	4	14	0	1	0	0	13250
0	0	0	0	36000	36000	0	0	0	0	0	0	0	1	0	0	32	0	1	0	1	1	5	0	0	0	0	0
0	0	0	0	39500	39500	0	0	0	0	0	1	0	0	0	0	49	0	1	0	2	2	6	0	0	0	0	0
0	13500	543	0	11425	7825	0	0	0	0	0	1	0	0	0	0	43	1	0	0	0	2	4	0	0	0	0	14043
0	7000	2920	0	89712	0	80112	0	0	0	0	0	1	0	0	0	43	0	1	1	1	2	9	0	0	0	0	9920
6000	3000	0	500	150876	0	146776	3600	0	0	0	1	0	0	0	0	57	0	1	0	0	0	6	0	0	0	0	8500
26000	0	0	250	54590	0	54340	0	0	0	0	0	0	1	0	0	32	1	1	0	2	1	4	0	0	1	0	25750
0	0	0	400	140610	54700	49510	0	0	12468	0	1	0	0	0	0	62	0	1	0	0	0	2	0	0	0	0	-400
0	13000	338	0	150123	149535	0	0	0	0	0	0	0	0	0	1	27	1	0	0	0	0	4	0	0	0	0	13338
0	22000	0	450	223650	152200	35000	0	0	0	0	0	0	0	0	1	32	0	1	0	1	1	8	1	0	0	0	21550
24000	0	0	0	101500	95500	0	0	0	0	0	0	0	0	0	1	41	0	1	0	0	2	5	1	0	0	0	24000
0	0	0	600	132100	31200	64300	0	0	0	0	0	0	0	1	0	51	0	1	0	0	1	4	1	0	0	0	-600
0	32000	3874	0	29750	20150	0	0	0	0	0	0	0	1	0	0	39	1	0	0	0	1	5	0	1	0	0	35874
0	4500	0	110	28910	28800	0	0	0	0	0	1	0	0	0	0	44	0	1	0	0	1	4	0	0	0	0	4390
0	2250	344	0	33900	31500	0	0	0	0	0	0	0	1	0	0	46	0	1	0	2	2	11	1	0	0	0	2594
0	500	0	50	37990	25940	0	0	0	0	0	0	0	0	0	0	43	0	1	0	1	2	8	0	0	0	0	450
0	0	2675	0	39300	39300	0	0	0	0	0	0	0	0	0	1	33	0	1	2	0	0	4	0	0	0	0	2675
0	0	900	0	23840	22340	0	0	0	0	0	0	0	1	0	0	26	0	1	0	2	0	4	0	0	0	0	900
0	1000	0	0	21500	19100	0	0	0	0	0	1	0	0	0	0	60	0	1	0	0	0	2	0	0	0	0	1000
0	0	0	0	26460	26460	0	0	0	0	0	1	0	0	0	0	40	0	1	1	0	0	3	0	0	0	0	0
0	0	75	500	64200	36100	24000	0	0	0	0	0	0	0	1	0	38	0	1	0	0	3	6	1	0	0	0	-425
0	0	0	0	34200	31200	0	0	0	0	0	0	0	0	0	0	44	0	1	0	1	2	7	1	0	0	0	0
0	0	250	0	44000	38000	0	0	0	0	0	0	0	0	1	0	31	0	1	0	1	1	4	0	0	0	0	250
0	5500	30	20	33500	31080	0	0	0	0	0	0	0	1	0	0	40	0	1	0	1	1	6	0	0	0	0	5510
4000	0	1079	60	43856	37796	0	0	0	0	0	0	0	0	1	0	50	0	1	0	1	2	8	0	1	0	0	5019
0	0	0	500	96760	72260	0	0	0	0	0	0	0	0	0	1	42	0	1	0	2	0	4	0	0	0	0	-500
0	0	1400	3300	211700	139600	44800	0	0	4800	0	0	0	1	0	0	38	0	1	0	0	1	9	1	0	0	0	-1900
0	0	0	500	183833	141000	0	0	0	0	0	0	0	0	0	1	65	0	1	0	0	1	6	1	0	0	0	-500
0	0	0	0	120000	90000	0	0	0	0	0	0	0	0	0	1	31	0	1	0	3	1	8	0	0	0	0	0
0	0	0	300	224400	82000	123600	0	2300	100000	0	0	0	0	0	1	48	0	1	0	0	1	6	1	1	0	0	-300
0	0	0	0	32500	32500	0	0	0	0	0	0	0	1	0	0	49	1	0	0	0	0	2	0	1	0	0	0
0	0	57	620	56726	56106	0	0	0	0	0	0	0	1	0	0	38	0	1	0	0	2	4	1	0	0	0	-563
0	200	122	50	22700	21450	0	0	0	0	0	1	0	0	0	0	36	0	1	0	1	1	4	0	0	0	0	272
72000	500	75	100	250	0	0	0	150	0	0	0	0	1	0	0	47	1	1	0	0	1	4	0	1	1	0	72475
8000	0	0	500	76750	76000	0	0	250	0	0	0	0	1	0	0	63	0	1	0	0	1	7	0	1	0	0	7500
0	1200	746	50	25755	25705	0	0	0	0	0	0	0	0	0	0	27	0	1	1	1	0	4	0	0	0	0	1896
36929	200	1078	0	198	0	0	0	0	0	0	0	0	1	0	0	30	1	1	1	0	0	2	0	1	1	0	38207
0	0	0	0	76848	0	52848	0	0	0	0	1	0	0	0	0	58	0	1	0	0	0	8	0	0	0	0	0
0	1500	166	0	8040	7500	0	0	0	0	0	0	0	1	0	0	29	1	1	0	2	0	4	0	0	1	0	1666
0	0	120	50	21910	20660	0	0	0	0	0	0	0	1	0	0	28	0	1	1	0	0	3	0	0	0	0	70
0	0	1824	80	22580	20700	0	0	0	0	0	1	0	0	0	0	40	0	1	0	1	3	8	0	0	0	0	1744
0	0	25	30	11400	10770	0	0	0	0	0	0	0	0	0	0	43	0	1	0	2	1	7	1	0	0	0	-5
0	0	6	30	19230	18600	0	0	0	0	0	1	0	0	0	0	55	0	1	0	2	3	6	0	0	0	0	-24
0	0	3600	70	43542	24572	0	0	0	0	0	0	0	0	1	0	43	0	1	0	0	0	3	0	0	0	0	3530
0	0	0	30	18030	18000	0	0	0	0	0	1	0	0	0	0	39	0	1	0	2	0	4	0	0	0	0	-30
0	0	0	40	31708	19968	10200	0	0	0	0	0	1	0	0	0	41	0	1	0	0	1	3	1	0	0	0	-40
0	600	356	30	21030	21000	0	0	0	0	0	0	0	0	1	0	49	0	1	0	0	2	7	0	0	0	0	926
0	0	100	30	15550	13720	0	0	0	0	0	0	0	0	0	0	39	0	1	0	0	2	5	0	0	0	0	70
0	0	80	50	27100	25850	0	0	0	0	0	1	0	0	0	0	36	0	1	0	0	3	8	0	0	0	0	30
0	500	336	0	32200	32200	0	0	0	0	0	0	1	0	0	0	34	0	1	0	0	4	7	1	0	0	0	836
0	5400	1344	580	84828	46690	13558	0	0	0	0	1	0	0	0	0	63	1	0	0	0	0	4	0	1	0	0	6164
6300	0	1602	0	45200	41600	0	0	0	0	0	0	0	0	1	0	24	0	1	0	0	0	2	0	0	0	0	7902
0	2550	1472	0	40165	36400	3765	0	0	0	0	0	0	1	0	0	42	0	1	0	0	3	5	1	0	0	0	4022
2100	130	4748	0	10200	7200	0	0	0	0	0	0	0	1	0	0	30	0	1	0	2	0	4	1	1	0	0	6978
25500	0	731	150	150	0	0	0	0	0	0	1	0	0	0	0	46	0	1	0	0	1	4	0	1	0	0	26081
0	6000	570	0	22345	20380	165	0	0	0	0	0	0	0	0	0	42	0	1	0	1	3	6	1	0	0	0	6570
8500	250	70	150	35018	34868	0	0	0	0	0	0	1	0	0	0	43	1	0	0	0	2	4	0	0	0	0	8670
0	0	0	0	68250	56250	0	0	0	0	0	0	0	1	0	0	39	0	1	0	1	1	4	1	0	0	0	0
30000	4000	0	500	49560	25658	9002	0	0	0	0	0	0	1	0	0	62	0	1	0	0	3	9	0	1	0	0	33500
55200	500	1580	200	55974	37774	0	0	0	0	0	1	0	0	0	0	70	0	1	3	3	3	17	0	1	0	0	57080
0	3000	270	300	34467	2598	7569	6000	0	0	0	0	0	0	0	0	74	1	0	0	1	0	4	0	1	0	0	2970
0	3000	1253	500	46484	25760	20224	0	0	0	0	0	0	1	0	0	32	0	1	0	0	2	6	1	0	0	0	3753
0	420	810	100	49151	25051	0	0	0	0	0	0	0	1	0	0	35	0	1	1	2	0	5	0	0	0	0	1130
3000	0	650	4500	112261	80011	27750	0	0	0	0	0	0	1	0	0	34	0	0	0	0	0	5	0	0	0	0	-850
0	200	80	0	22939	7950	14989	0	0	0	0	0	0	0	0	0	58	1	0	0	1	0	5	0	0	0	0	280
0	0	0	0	66000	54000	0	0	0	0	0	0	0	0	1	0	32	0	1	0	2	2	6	1	1	0	0	0
42000	0	2510	0	18712	18512	0	0	0	0	0	0	0	1	0	0	27	1	1	0	1	1	4	0	0	1	0	44510
0	0	0	0	143720	117800	0	0	0	0	0	0	0	0	0	1	49	0	1	0	1	0	7	0	0	0	0	0
0	5000	370	0	42250	0	42000	0	0	0	0	0	0	0	1	0	32	0	1	0	1	3	6	0	0	0	0	5370
0	3000	2798	0	33550	33550	0	0	0	0	0	1	0	0	0	0	32	0	1	0	1	1	4	0	0	0	0	5798
6500	1500	2898	15	51415	46400	0	0	0	0	0	0	0	0	1	0	19	0	1	1	1	1	4	0	0	0	0	10883
6000	1500	3696	0	13600	13000	0	600	0	0	0	1	0	0	0	0	40	0	1	0	0	1	5	0	0	0	0	11196
0	0	391	6000	49806	43806	0	0	0	0	0	0	0	0	1	0	63	0	1	0	0	0	1	0	0	0	0	-5609
9000	0	450	0	51403	10400	40903	0	0	2400	0	0	0	1	0	0	58	0	1	0	0	0	6	1	0	0	0	9450
0	1300	730	0	51250	50650	0	0	0	0	0	0	0	0	1	0	26	0	1	1	2	0	5	1	0	0	0	2030
0	400	1003	620	27235	1800	18815	0	0	0	0	1	0	0	0	0	31	0	1	0	1	1	4	1	0	0	0	783
0	500	347	450	76348	26020	40278	0	0	0	0	0	0	1	0	0	40	0	1	0	0	2	5	0	0	0	0	397
0	500	1581	358	54909	10000	40550	0	0	0	0	0	0	0	0	0	38	0	1	0	1	3	6	1	0	0	0	1723
0	1000	4561	0	9566	9000	0	0	0	0	0	0	1	0	0	0	43	0	1	0	1	3	6	1	0	0	0	5561
0	500	1656	800	56150	41850	1400	5500	0	0	0	0	0	0	0	1	36	0	1	0	1	1	5	0	0	0	0	1356
0	0	96	200	18468	18160	0	0	0	0	0	1	0	0	0	0	48	0	0	0	0	0	1	0	0	0	0	-104
300	0	1810	200	77350	0	44750	7200	0	0	0	1	0	0	0	0	48	0	1	0	1	0	6	0	0	0	0	1910
0	0	330	0	31157	25990	0	0	0	0	0	1	0	0	0	0	66	1	0	0	1	1	8	0	1	0	0	330
600	700	2000	340	45937	21517	4200	0	0	0	0	0	0	1	0	0	47	0	1	0	0	2	6	1	0	0	0	2960
0	0	100	0	35860	21686	9750	0	0	0	0	0	0	1	0	0	36	0	1	1	1	4	8	1	0	0	0	100
0	0	365	580	165400	26840	126340	8040	0	7200	0	0	0	1	0	0	56	0	1	0	0	1	8	0	0	0	0	-215
0	0	0	0	53268	43516	0	0	0	0	0	0	0	1	0	0	33	0	1	0	0	2	4	0	0	0	0	0
6000	7200	191	50	22270	22220	0	0	0	0	0	1	0	0	0	0	44	0	1	0	0	2	5	0	0	0	0	13341
0	7000	0	0	28605	0	25005	0	0	0	0	0	0	0	1	0	37	0	1	0	1	2	5	1	1	0	0	7000
106000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	57	0	0	0	0	1	4	0	1	0	0	106000
